X Y Yfit
-1.1000000E-3 -1.5570000E-4 -1.5575042E-4
1.8800000E-2 -1.5570000E-4 -1.5570105E-4
3.8900000E-2 -1.5550000E-4 -1.5565103E-4
5.9000000E-2 -1.5550000E-4 -1.5560065E-4
7.8800000E-2 -1.5550000E-4 -1.5555030E-4
9.8900000E-2 -1.5550000E-4 -1.5549756E-4
1.1890000E-1 -1.5550000E-4 -1.5544223E-4
1.3900000E-1 -1.5550000E-4 -1.5538069E-4
1.5880000E-1 -1.5540000E-4 -1.5530860E-4
1.7880000E-1 -1.5540000E-4 -1.5521232E-4
1.9890000E-1 -1.5520000E-4 -1.5506823E-4
2.1900000E-1 -1.5520000E-4 -1.5482894E-4
2.3890000E-1 -1.5460000E-4 -1.5440402E-4
2.5880000E-1 -1.5380000E-4 -1.5360540E-4
2.7890000E-1 -1.5230000E-4 -1.5203979E-4
2.9880000E-1 -1.4920000E-4 -1.4898942E-4
3.1880000E-1 -1.4330000E-4 -1.4292057E-4
3.3880000E-1 -1.3150000E-4 -1.3086217E-4
3.5880000E-1 -1.0790000E-4 -1.0694119E-4
3.7880000E-1 -6.1850000E-5 -5.9777908E-5
3.9880000E-1 2.7510000E-5 3.1991903E-5
4.1880000E-1 1.9700000E-4 2.0613978E-4
4.3890000E-1 5.0670000E-4 5.2461762E-4
4.5880000E-1 1.0293000E-3 1.0600155E-3
4.7730000E-1 1.8200000E-3 1.8208532E-3
4.9890000E-1 3.0130000E-3 3.0775414E-3
5.1890000E-1 4.5130000E-3 4.5912048E-3
5.3890000E-1 6.3130000E-3 6.4019889E-3
5.5890000E-1 8.3550000E-3 8.4585997E-3
5.7880000E-1 1.0589000E-2 1.0700603E-2
5.9850000E-1 1.3040000E-2 1.3073053E-2
6.1850000E-1 1.5520000E-2 1.5605963E-2
6.3830000E-1 1.8090000E-2 1.8212902E-2
6.5830000E-1 2.0700000E-2 2.0927959E-2
