N x
1.3409812E+0 1.5254104E+21
1.3290643E+0 1.7178228E+21
1.3197428E+0 1.5633025E+21
1.3054948E+0 1.3568106E+21
1.2923528E+0 1.4474036E+21
1.2795505E+0 1.5797618E+21
1.2683562E+0 1.9966205E+21
1.2604089E+0 1.5374325E+21
1.2432166E+0 1.3275963E+21
1.2310609E+0 1.4950695E+21
1.2168231E+0 1.4870966E+21
1.2042565E+0 1.4160790E+21
1.1883214E+0 1.3669511E+21
1.1744016E+0 1.7355601E+21
1.1645495E+0 1.5809934E+21
1.1479629E+0 1.3572840E+21
1.1334263E+0 1.5841279E+21
1.1209550E+0 1.4559093E+21
1.1036212E+0 1.3709659E+21
1.0889139E+0 1.4518622E+21
1.0729019E+0 1.4294285E+21
1.0572714E+0 1.5260008E+21
1.0428353E+0 1.5788570E+21
1.0277837E+0 1.3768113E+21
1.0084639E+0 1.3796364E+21
9.9296416E-1 1.6344948E+21
9.7857501E-1 1.5727207E+21
9.6138159E-1 1.4233469E+21
9.4308442E-1 1.4560315E+21
9.2605869E-1 1.6026877E+21
9.1040599E-1 1.4710455E+21
8.8971640E-1 1.3786728E+21
8.7087788E-1 1.4709990E+21
8.5182379E-1 1.4293583E+21
8.3097189E-1 1.4800511E+21
8.1241361E-1 1.4640911E+21
7.9007051E-1 1.4604671E+21
7.7042097E-1 1.4716405E+21
7.4716040E-1 1.3843648E+21
7.2348268E-1 1.4294208E+21
7.0024113E-1 1.4668289E+21
