N x
1.3511648E+0 1.5030349E+21
1.3391616E+0 1.5073055E+21
1.3271188E+0 1.4946265E+21
1.3146884E+0 1.4971776E+21
1.3024618E+0 1.5275592E+21
1.2902936E+0 1.5312600E+21
1.2778937E+0 1.5141321E+21
1.2652059E+0 1.5060187E+21
1.2524197E+0 1.5053494E+21
1.2394596E+0 1.5059515E+21
1.2264156E+0 1.5183478E+21
1.2133947E+0 1.5210636E+21
1.2001150E+0 1.4961280E+21
1.1863572E+0 1.4954526E+21
1.1727589E+0 1.5215470E+21
1.1591567E+0 1.5081002E+21
1.1449871E+0 1.4032261E+21
1.1289223E+0 1.4225034E+21
1.1147889E+0 1.5065499E+21
1.1000142E+0 1.5032617E+21
1.0854395E+0 1.5203267E+21
1.0705984E+0 1.4987090E+21
1.0551813E+0 1.4996487E+21
1.0399279E+0 1.4981652E+21
1.0240179E+0 1.4862112E+21
1.0080348E+0 1.5080855E+21
9.9209075E-1 1.4961382E+21
9.7532118E-1 1.4793508E+21
9.5844933E-1 1.4957728E+21
9.4146317E-1 1.4993938E+21
9.2405808E-1 1.4740961E+21
9.0581457E-1 1.4624875E+21
8.8741635E-1 1.4799143E+21
8.6885331E-1 1.4667175E+21
8.4930773E-1 1.4639852E+21
8.2981830E-1 1.4566740E+21
8.0912493E-1 1.4357392E+21
7.8802681E-1 1.4357540E+21
7.6620604E-1 1.4226365E+21
7.4347250E-1 1.4158519E+21
7.2007627E-1 1.4174810E+21
