x N
1.7679018E+0 9.3169778E+20
1.7531063E+0 9.4003067E+20
1.7384506E+0 9.6236112E+20
1.7240974E+0 9.7187921E+20
1.7094819E+0 1.0186009E+21
1.6962344E+0 1.0304791E+21
1.6817033E+0 9.9251279E+20
1.6671548E+0 9.9697532E+20
1.6525006E+0 1.0225998E+21
1.6384374E+0 1.0274251E+21
1.6236612E+0 1.0187933E+21
1.6090974E+0 1.0348359E+21
1.5945125E+0 1.0197501E+21
1.5792407E+0 1.0174112E+21
1.5643075E+0 1.0503048E+21
1.5497022E+0 1.0341716E+21
1.5340118E+0 1.0187478E+21
1.5186474E+0 1.0415806E+21
1.5033276E+0 1.0350838E+21
1.4874498E+0 1.0284678E+21
1.4716003E+0 1.0423864E+21
1.4558093E+0 1.0225675E+21
1.4389845E+0 1.0218316E+21
1.4228075E+0 1.0332364E+21
1.4059607E+0 1.0383629E+21
1.3895662E+0 1.0506567E+21
1.3727099E+0 1.0340290E+21
1.3553654E+0 1.0363824E+21
1.3381580E+0 1.0482731E+21
1.3207620E+0 1.0492947E+21
1.3031323E+0 1.0421671E+21
1.2850161E+0 1.0367734E+21
1.2666978E+0 1.0556305E+21
1.2487228E+0 1.0513756E+21
1.2297128E+0 1.0157200E+21
1.2098502E+0 1.0168620E+21
1.1902646E+0 1.0314235E+21
1.1703083E+0 1.0172914E+21
1.1494809E+0 9.9519012E+20
1.1278648E+0 9.8545996E+20
1.1058031E+0 9.8494951E+20
