x N
1.3464332E+0 1.6331547E+21
1.3353512E+0 1.6849113E+21
1.3248656E+0 1.7136783E+21
1.3139697E+0 1.6959070E+21
1.3030845E+0 1.7253766E+21
1.2923832E+0 1.7451438E+21
1.2815632E+0 1.7363821E+21
1.2705702E+0 1.7292597E+21
1.2594715E+0 1.7221423E+21
1.2481910E+0 1.7491070E+21
1.2372427E+0 1.7856630E+21
1.2262211E+0 1.7561940E+21
1.2146994E+0 1.7111618E+21
1.2028668E+0 1.7298202E+21
1.1913761E+0 1.7411916E+21
1.1794649E+0 1.7335436E+21
1.1676386E+0 1.7404326E+21
1.1555787E+0 1.7371756E+21
1.1434596E+0 1.7400453E+21
1.1311826E+0 1.7523166E+21
1.1189739E+0 1.7718936E+21
1.1067019E+0 1.7299912E+21
1.0936135E+0 1.7391690E+21
1.0811906E+0 1.7514043E+21
1.0679721E+0 1.7244534E+21
1.0548368E+0 1.7558385E+21
1.0417670E+0 1.7447064E+21
1.0281254E+0 1.7312043E+21
1.0144977E+0 1.7552984E+21
1.0008690E+0 1.7394506E+21
9.8660968E-1 1.7244545E+21
9.7234075E-1 1.7314592E+21
9.5777562E-1 1.7390152E+21
9.4319967E-1 1.7145651E+21
9.2774845E-1 1.6915119E+21
9.1227027E-1 1.6729256E+21
8.9593026E-1 1.6442777E+21
8.7931787E-1 1.6256910E+21
8.6196225E-1 1.5983896E+21
8.4407813E-1 1.5948239E+21
8.2590019E-1 1.5988758E+21
