x N
1.6236895E+0 1.0721049E+21
1.6096879E+0 1.0728432E+21
1.5955830E+0 1.0462141E+21
1.5806043E+0 1.0443538E+21
1.5661847E+0 1.0639865E+21
1.5514749E+0 1.0458800E+21
1.5362680E+0 1.0403644E+21
1.5211072E+0 1.0262356E+21
1.5051670E+0 1.0260631E+21
1.4896843E+0 1.0369696E+21
1.4737419E+0 1.0377929E+21
1.4579510E+0 1.0332609E+21
1.4415153E+0 1.0227616E+21
1.4250291E+0 1.0150895E+21
1.4079545E+0 1.0198820E+21
1.3912322E+0 1.0253842E+21
1.3739235E+0 1.0088624E+21
1.3562103E+0 1.0209893E+21
1.3388756E+0 1.0213054E+21
1.3207036E+0 1.0207126E+21
1.3028754E+0 1.0262621E+21
1.2843942E+0 1.0110233E+21
1.2654917E+0 1.0246905E+21
1.2469700E+0 1.0193062E+21
1.2272874E+0 1.0066926E+21
1.2076863E+0 1.0336549E+21
1.1884114E+0 1.0271441E+21
1.1679033E+0 1.0196106E+21
1.1476564E+0 1.0374411E+21
1.1271326E+0 1.0340970E+21
1.1060030E+0 1.0261361E+21
1.0843556E+0 1.0320457E+21
1.0626304E+0 1.0379991E+21
1.0403400E+0 1.0384450E+21
1.0176953E+0 1.0469182E+21
9.9477847E-1 1.0403470E+21
9.7077031E-1 1.0463851E+21
9.4700260E-1 1.0559186E+21
9.2220514E-1 1.0517388E+21
8.9694809E-1 1.0694521E+21
8.7160369E-1 1.0828559E+21
