x N
1.7372586E+0 1.1871369E+21
1.7254513E+0 1.1947812E+21
1.7137152E+0 1.2238596E+21
1.7023115E+0 1.2163895E+21
1.6902707E+0 1.1717625E+21
1.6778023E+0 1.2226991E+21
1.6666200E+0 1.2796507E+21
1.6550412E+0 1.2860949E+21
1.6438197E+0 1.2726626E+21
1.6318350E+0 1.2774345E+21
1.6205407E+0 1.3272013E+21
1.6092682E+0 1.3022505E+21
1.5973758E+0 1.2615125E+21
1.5851795E+0 1.2691156E+21
1.5732515E+0 1.3300514E+21
1.5619889E+0 1.3353415E+21
1.5499757E+0 1.2999718E+21
1.5378998E+0 1.3036499E+21
1.5257660E+0 1.2792492E+21
1.5130276E+0 1.2902183E+21
1.5009077E+0 1.2805354E+21
1.4877653E+0 1.2332919E+21
1.4744535E+0 1.2431923E+21
1.4612877E+0 1.2183132E+21
1.4471816E+0 1.1911453E+21
1.4331315E+0 1.2099160E+21
1.4191910E+0 1.2000021E+21
1.4046250E+0 1.1776251E+21
1.3898458E+0 1.1820749E+21
1.3750819E+0 1.1874399E+21
1.3601181E+0 1.1551926E+21
1.3441793E+0 1.1494270E+21
1.3287090E+0 1.1683572E+21
1.3129099E+0 1.1442712E+21
1.2963924E+0 1.1399376E+21
1.2800686E+0 1.1228745E+21
1.2626094E+0 1.0967109E+21
1.2450150E+0 1.0912745E+21
1.2268774E+0 1.0768116E+21
1.2082688E+0 1.0520832E+21
1.1886801E+0 1.0337270E+21
