x N
1.7753062E+0 9.4221310E+20
1.7607381E+0 9.8066006E+20
1.7472047E+0 9.5404970E+20
1.7316032E+0 9.1273853E+20
1.7164994E+0 9.4874180E+20
1.7018025E+0 9.6555809E+20
1.6869600E+0 9.3829681E+20
1.6711297E+0 9.1309689E+20
1.6551501E+0 8.9035488E+20
1.6381840E+0 8.7032748E+20
1.6211061E+0 8.9145862E+20
1.6046040E+0 8.9452792E+20
1.5872826E+0 8.7659694E+20
1.5697181E+0 8.5985227E+20
1.5513125E+0 8.7862598E+20
1.5341225E+0 8.8128407E+20
1.5153945E+0 8.6602212E+20
1.4971442E+0 8.9011936E+20
1.4789739E+0 8.7105925E+20
1.4594511E+0 8.7167984E+20
1.4408332E+0 8.8496086E+20
1.4213744E+0 8.7482280E+20
1.4017976E+0 8.6700442E+20
1.3814272E+0 8.7040342E+20
1.3614366E+0 8.6100582E+20
1.3399988E+0 8.7306886E+20
1.3199709E+0 8.9112627E+20
1.2987161E+0 8.7616635E+20
1.2773135E+0 8.8035459E+20
1.2555466E+0 8.7407847E+20
1.2330741E+0 8.7259210E+20
1.2104338E+0 8.7199993E+20
1.1870758E+0 8.7665848E+20
1.1637950E+0 8.7266472E+20
1.1392590E+0 8.8157640E+20
1.1154843E+0 8.8501076E+20
1.0900573E+0 8.7083710E+20
1.0643467E+0 8.8004150E+20
1.0382290E+0 8.7838953E+20
1.0110989E+0 8.7638321E+20
9.8343959E-1 8.7980660E+20
