x N
1.7500970E+0 9.4360165E+20
1.7353391E+0 8.8764722E+20
1.7185690E+0 8.1288272E+20
1.7005832E+0 7.9743077E+20
1.6827794E+0 8.4544198E+20
1.6664824E+0 8.6866520E+20
1.6492412E+0 8.4473363E+20
1.6316395E+0 8.5224147E+20
1.6143397E+0 8.4747736E+20
1.5961527E+0 8.5141170E+20
1.5786317E+0 8.5867343E+20
1.5603375E+0 8.6835495E+20
1.5428182E+0 8.6528597E+20
1.5239641E+0 8.5193746E+20
1.5054380E+0 8.8125668E+20
1.4873846E+0 8.8260876E+20
1.4684546E+0 8.7762481E+20
1.4497254E+0 9.0196710E+20
1.4313402E+0 8.8901016E+20
1.4115633E+0 8.8603732E+20
1.3925429E+0 9.1569139E+20
1.3734992E+0 8.9449077E+20
1.3530159E+0 8.8780899E+20
1.3331015E+0 9.0185450E+20
1.3126365E+0 9.0555237E+20
1.2922699E+0 9.2179108E+20
1.2718903E+0 9.2640046E+20
1.2510699E+0 9.1420961E+20
1.2294397E+0 9.1977265E+20
1.2081536E+0 9.3095605E+20
1.1862753E+0 9.2267262E+20
1.1637982E+0 9.2493224E+20
1.1411824E+0 9.4103374E+20
1.1186018E+0 9.3531702E+20
1.0947651E+0 9.4047627E+20
1.0714722E+0 9.4089059E+20
1.0465843E+0 9.2927880E+20
1.0215633E+0 9.3676113E+20
9.9584740E-1 9.2499247E+20
9.6883772E-1 9.2297405E+20
9.4156117E-1 9.3144424E+20
