x N
1.5617886E+0 1.2639542E+21
1.5494460E+0 1.4061722E+21
1.5395291E+0 1.6417742E+21
1.5302470E+0 1.7728460E+21
1.5216419E+0 1.8959557E+21
1.5134251E+0 1.9847299E+21
1.5054847E+0 2.0474612E+21
1.4976795E+0 2.0991661E+21
1.4900471E+0 2.1414668E+21
1.4824688E+0 2.2495657E+21
1.4754959E+0 2.4066378E+21
1.4688015E+0 2.4147133E+21
1.4618096E+0 2.4572355E+21
1.4552913E+0 2.6067411E+21
1.4490162E+0 2.7048183E+21
1.4429081E+0 2.7778641E+21
1.4369073E+0 2.8422786E+21
1.4310242E+0 2.9198637E+21
1.4252918E+0 2.9825349E+21
1.4196067E+0 3.0570515E+21
1.4141085E+0 3.1440720E+21
1.4086902E+0 3.0785729E+21
1.4029151E+0 2.9401541E+21
1.3969222E+0 2.8325604E+21
1.3906474E+0 2.7282401E+21
1.3841281E+0 2.5463456E+21
1.3768724E+0 2.2941349E+21
1.3687574E+0 2.1061877E+21
1.3600323E+0 1.9884271E+21
1.3508063E+0 1.8508760E+21
1.3406121E+0 1.7204751E+21
1.3297576E+0 1.6398627E+21
1.3183492E+0 1.5684232E+21
1.3062782E+0 1.4570908E+21
1.2928353E+0 1.3463618E+21
1.2783827E+0 1.2608219E+21
1.2627078E+0 1.1801104E+21
1.2457946E+0 1.1159429E+21
1.2277798E+0 1.0734044E+21
1.2089538E+0 1.0522319E+21
1.1896169E+0 1.0464837E+21
