x N
1.5957912E+0 1.4631874E+21
1.5853635E+0 1.3495032E+21
1.5730915E+0 1.2524592E+21
1.5607278E+0 1.2284704E+21
1.5477716E+0 1.2220762E+21
1.5350694E+0 1.2775330E+21
1.5230272E+0 1.2818531E+21
1.5102017E+0 1.2421824E+21
1.4971521E+0 1.1982136E+21
1.4831365E+0 1.1695025E+21
1.4691700E+0 1.1434625E+21
1.4542351E+0 1.1497345E+21
1.4401490E+0 1.1309494E+21
1.4244178E+0 1.1055608E+21
1.4093348E+0 1.1380248E+21
1.3941543E+0 1.1252941E+21
1.3783902E+0 1.1072372E+21
1.3623489E+0 1.1250803E+21
1.3467287E+0 1.1342045E+21
1.3305665E+0 1.1085259E+21
1.3138144E+0 1.1109049E+21
1.2973145E+0 1.1030799E+21
1.2798852E+0 1.1105009E+21
1.2631749E+0 1.1168327E+21
1.2454668E+0 1.0986415E+21
1.2277023E+0 1.1138712E+21
1.2099744E+0 1.1089159E+21
1.1915175E+0 1.1016825E+21
1.1729980E+0 1.1135160E+21
1.1543555E+0 1.1077067E+21
1.1350285E+0 1.0986759E+21
1.1154289E+0 1.0972365E+21
1.0953624E+0 1.1149221E+21
1.0756924E+0 1.0979361E+21
1.0542316E+0 1.0918988E+21
1.0335429E+0 1.0942300E+21
1.0112816E+0 1.0854812E+21
9.8933408E-1 1.0996531E+21
9.6665092E-1 1.0873140E+21
9.4313504E-1 1.0951575E+21
9.1966038E-1 1.1099562E+21
