x N
1.6577657E+0 9.3699025E+20
1.6420677E+0 9.7826485E+20
1.6275616E+0 1.0421127E+21
1.6134546E+0 1.0771994E+21
1.5996375E+0 1.1106110E+21
1.5861369E+0 1.1111401E+21
1.5720930E+0 1.1101778E+21
1.5583295E+0 1.1205717E+21
1.5442953E+0 1.1163441E+21
1.5301746E+0 1.1235710E+21
1.5160642E+0 1.1393161E+21
1.5020755E+0 1.1416246E+21
1.4877566E+0 1.1226951E+21
1.4730127E+0 1.1145837E+21
1.4581927E+0 1.1326995E+21
1.4436292E+0 1.1293433E+21
1.4284153E+0 1.1276760E+21
1.4135001E+0 1.1448796E+21
1.3984209E+0 1.1310372E+21
1.3828072E+0 1.1472721E+21
1.3678336E+0 1.1591316E+21
1.3521867E+0 1.1332862E+21
1.3361557E+0 1.1506071E+21
1.3206218E+0 1.1171271E+21
1.3032331E+0 1.1080880E+21
1.2870266E+0 1.1745176E+21
1.2711282E+0 1.1739639E+21
1.2544914E+0 1.1616725E+21
1.2378220E+0 1.1836946E+21
1.2213681E+0 1.1984069E+21
1.2046581E+0 1.1854001E+21
1.1873706E+0 1.1893804E+21
1.1702924E+0 1.2171438E+21
1.1532970E+0 1.2197297E+21
1.1357810E+0 1.2257065E+21
1.1184346E+0 1.2236905E+21
1.1003045E+0 1.2043466E+21
1.0818010E+0 1.1857196E+21
1.0624505E+0 1.1526272E+21
1.0421488E+0 1.1264750E+21
1.0210909E+0 1.1171348E+21
