x N
1.6354059E+0 1.0222043E+21
1.6208239E+0 1.0454910E+21
1.6067678E+0 1.0742996E+21
1.5927053E+0 1.0870463E+21
1.5787345E+0 1.1116478E+21
1.5650516E+0 1.1218999E+21
1.5510889E+0 1.1234939E+21
1.5371998E+0 1.1126929E+21
1.5227064E+0 1.1099194E+21
1.5084838E+0 1.1217063E+21
1.4940194E+0 1.1310592E+21
1.4797628E+0 1.1454125E+21
1.4653819E+0 1.1283753E+21
1.4504029E+0 1.1236169E+21
1.4356011E+0 1.1478575E+21
1.4209502E+0 1.1389996E+21
1.4056043E+0 1.1318762E+21
1.3904446E+0 1.1521749E+21
1.3753077E+0 1.1375383E+21
1.3594115E+0 1.1331216E+21
1.3438014E+0 1.1459033E+21
1.3278879E+0 1.1385627E+21
1.3116945E+0 1.1443366E+21
1.2955527E+0 1.1372388E+21
1.2787430E+0 1.1385178E+21
1.2622178E+0 1.1551231E+21
1.2454503E+0 1.1445971E+21
1.2281627E+0 1.1383009E+21
1.2107300E+0 1.1583784E+21
1.1935588E+0 1.1670605E+21
1.1758781E+0 1.1502109E+21
1.1576642E+0 1.1484750E+21
1.1393707E+0 1.1711278E+21
1.1212928E+0 1.1690563E+21
1.1023293E+0 1.1702746E+21
1.0836735E+0 1.1764775E+21
1.0642452E+0 1.1694837E+21
1.0446735E+0 1.1780303E+21
1.0247999E+0 1.1799286E+21
1.0045259E+0 1.1541703E+21
9.8290797E-1 1.1297033E+21
