x N
1.9444827E+0 9.7514227E+20
1.9316415E+0 9.9910147E+20
1.9193364E+0 1.0330719E+21
1.9071636E+0 1.0284118E+21
1.8945872E+0 1.0420111E+21
1.8825816E+0 1.0453194E+21
1.8699187E+0 1.0268877E+21
1.8573050E+0 1.0185181E+21
1.8442579E+0 1.0067755E+21
1.8311640E+0 1.0309323E+21
1.8185506E+0 1.0704914E+21
1.8062338E+0 1.0458106E+21
1.7928483E+0 1.0349471E+21
1.7800800E+0 1.0448637E+21
1.7667484E+0 1.0326353E+21
1.7534764E+0 1.0137453E+21
1.7394374E+0 1.0033343E+21
1.7256676E+0 1.0385015E+21
1.7123575E+0 1.0233321E+21
1.6979601E+0 9.9954301E+20
1.6837607E+0 1.0193566E+21
1.6696821E+0 1.0121660E+21
1.6550358E+0 1.0096930E+21
1.6406391E+0 1.0015725E+21
1.6254915E+0 9.8417155E+20
1.6102987E+0 9.8989164E+20
1.5950417E+0 9.5032420E+20
1.5782631E+0 8.7474547E+20
1.5598668E+0 8.4029552E+20
1.5412305E+0 8.7201562E+20
1.5237663E+0 9.2565870E+20
1.5068251E+0 9.7262205E+20
1.4906569E+0 9.9020304E+20
1.4739362E+0 9.3999868E+20
1.4556057E+0 9.0851818E+20
1.4372334E+0 9.0779619E+20
1.4183988E+0 9.2856405E+20
1.4003922E+0 9.6263158E+20
1.3823940E+0 9.8579687E+20
1.3647807E+0 1.0205709E+21
1.3475520E+0 1.0386673E+21
