x N
1.6072383E+0 1.9067835E+21
1.5992999E+0 1.9252561E+21
1.5914753E+0 1.7503197E+21
1.5818659E+0 1.5302559E+21
1.5714190E+0 1.5010045E+21
1.5612903E+0 1.4733178E+21
1.5503129E+0 1.4006802E+21
1.5389356E+0 1.3766822E+21
1.5274022E+0 1.3982144E+21
1.5162111E+0 1.3822922E+21
1.5042377E+0 1.3647205E+21
1.4925701E+0 1.3440102E+21
1.4800352E+0 1.3082825E+21
1.4675034E+0 1.3255457E+21
1.4550847E+0 1.3156735E+21
1.4421456E+0 1.3007553E+21
1.4292106E+0 1.2795126E+21
1.4155976E+0 1.2634828E+21
1.4020745E+0 1.2612230E+21
1.3881458E+0 1.2766821E+21
1.3746917E+0 1.2825790E+21
1.3606111E+0 1.2439022E+21
1.3460081E+0 1.2507272E+21
1.3317842E+0 1.2430374E+21
1.3166792E+0 1.2040612E+21
1.3011639E+0 1.2239646E+21
1.2862089E+0 1.2331339E+21
1.2705536E+0 1.2005840E+21
1.2543836E+0 1.2114940E+21
1.2386200E+0 1.2044574E+21
1.2218359E+0 1.1601855E+21
1.2043707E+0 1.1562947E+21
1.1869839E+0 1.1563042E+21
1.1689984E+0 1.1331299E+21
1.1503315E+0 1.1240585E+21
1.1314582E+0 1.1039031E+21
1.1114522E+0 1.0855608E+21
1.0912265E+0 1.0690988E+21
1.0698255E+0 1.0252275E+21
1.0469434E+0 9.8854013E+20
1.0229017E+0 9.7536513E+20
