x N
1.6564879E+0 1.6330708E+21
1.6474923E+0 1.4670766E+21
1.6363936E+0 1.2730453E+21
1.6241853E+0 1.1768173E+21
1.6109922E+0 1.0823730E+21
1.5963371E+0 1.0415963E+21
1.5818025E+0 1.0610679E+21
1.5674201E+0 1.0822090E+21
1.5531902E+0 1.1173051E+21
1.5394557E+0 1.1419639E+21
1.5255800E+0 1.1453592E+21
1.5116780E+0 1.1670028E+21
1.4980695E+0 1.1670619E+21
1.4839113E+0 1.1620017E+21
1.4699226E+0 1.1782998E+21
1.4558875E+0 1.1839568E+21
1.4417634E+0 1.1838007E+21
1.4274477E+0 1.1800413E+21
1.4129469E+0 1.1685407E+21
1.3980466E+0 1.1887173E+21
1.3837473E+0 1.2055046E+21
1.3689446E+0 1.1866201E+21
1.3538649E+0 1.1918098E+21
1.3388648E+0 1.1807397E+21
1.3231538E+0 1.1717015E+21
1.3075590E+0 1.1999500E+21
1.2922221E+0 1.1919690E+21
1.2760372E+0 1.1797486E+21
1.2599821E+0 1.1935215E+21
1.2437594E+0 1.1806936E+21
1.2269220E+0 1.1577352E+21
1.2095824E+0 1.1508800E+21
1.1920530E+0 1.1541865E+21
1.1743016E+0 1.1336129E+21
1.1555772E+0 1.1252077E+21
1.1369752E+0 1.1123487E+21
1.1171793E+0 1.0883337E+21
1.0970497E+0 1.0839238E+21
1.0763514E+0 1.0663933E+21
1.0547456E+0 1.0567275E+21
1.0327971E+0 1.0593268E+21
