x N
1.8639042E+0 1.1994935E+21
1.8530177E+0 1.2040275E+21
1.8421496E+0 1.2198945E+21
1.8314200E+0 1.2428439E+21
1.8208265E+0 1.2483075E+21
1.8100650E+0 1.2290007E+21
1.7990062E+0 1.2291286E+21
1.7881157E+0 1.2187262E+21
1.7767307E+0 1.2003467E+21
1.7653574E+0 1.1974917E+21
1.7537696E+0 1.1931197E+21
1.7421612E+0 1.1921093E+21
1.7303982E+0 1.1492650E+21
1.7177485E+0 1.1365266E+21
1.7055397E+0 1.0784436E+21
1.6913449E+0 1.0604827E+21
1.6784900E+0 1.1115888E+21
1.6653285E+0 1.1150194E+21
1.6523525E+0 1.1121133E+21
1.6389117E+0 1.1006315E+21
1.6254448E+0 1.0952767E+21
1.6116459E+0 1.0747725E+21
1.5974200E+0 1.0712638E+21
1.5832835E+0 1.0684471E+21
1.5687243E+0 1.0549185E+21
1.5539520E+0 1.0601334E+21
1.5392624E+0 1.0436533E+21
1.5237302E+0 1.0216274E+21
1.5080817E+0 1.0312776E+21
1.4925228E+0 1.0188686E+21
1.4761554E+0 9.8915906E+20
1.4592762E+0 9.7431409E+20
1.4420132E+0 9.6994666E+20
1.4245721E+0 9.5065915E+20
1.4061616E+0 9.3604964E+20
1.3876961E+0 9.1379386E+20
1.3678666E+0 8.8761480E+20
1.3477151E+0 8.7179355E+20
1.3265406E+0 8.3849495E+20
1.3040571E+0 8.0100004E+20
1.2800468E+0 7.8228031E+20
