x N
1.8346122E+0 8.7853827E+20
1.8194930E+0 8.9720313E+20
1.8048840E+0 8.4240108E+20
1.7875459E+0 8.3743448E+20
1.7724809E+0 9.1738712E+20
1.7576989E+0 9.2827786E+20
1.7427320E+0 9.3419879E+20
1.7278873E+0 9.2610913E+20
1.7123949E+0 9.1405099E+20
1.6968775E+0 9.2145983E+20
1.6813533E+0 9.3174654E+20
1.6658958E+0 9.3713176E+20
1.6502616E+0 9.2360940E+20
1.6340460E+0 9.2707175E+20
1.6182254E+0 9.3907495E+20
1.6021033E+0 9.1754854E+20
1.5851993E+0 9.0932874E+20
1.5684331E+0 9.2692123E+20
1.5518151E+0 9.2255772E+20
1.5345228E+0 9.1439852E+20
1.5172242E+0 9.2165023E+20
1.4998115E+0 9.1156252E+20
1.4817145E+0 9.1201682E+20
1.4638976E+0 9.1043438E+20
1.4452871E+0 9.0261035E+20
1.4266916E+0 9.1358277E+20
1.4080479E+0 9.0855146E+20
1.3887421E+0 8.9789826E+20
1.3691191E+0 9.0710066E+20
1.3496628E+0 9.0958071E+20
1.3295728E+0 8.9702284E+20
1.3089585E+0 8.9492701E+20
1.2881355E+0 9.0402786E+20
1.2672780E+0 8.9877590E+20
1.2455066E+0 9.0038475E+20
1.2240017E+0 8.8695177E+20
1.2007667E+0 8.8266141E+20
1.1782199E+0 9.0050644E+20
1.1550073E+0 8.9483842E+20
1.1312473E+0 8.9264441E+20
1.1069299E+0 8.9178098E+20
