x N
1.5444026E+0 -3.3676419E+21
1.5490617E+0 1.5567154E+21
1.5240806E+0 8.5104798E+20
1.5117965E+0 1.4682085E+21
1.5022332E+0 1.2734754E+21
1.4863720E+0 1.6973066E+21
1.4830752E+0 2.0707013E+21
1.4705176E+0 1.2362116E+21
1.4563609E+0 1.0515424E+21
1.4387866E+0 9.9653011E+20
1.4225244E+0 1.3604662E+21
1.4137729E+0 1.2180899E+21
1.3942319E+0 1.0735787E+21
1.3814244E+0 1.5202411E+21
1.3711413E+0 1.2661522E+21
1.3533903E+0 1.1214815E+21
1.3392051E+0 1.4447281E+21
1.3283350E+0 1.5059703E+21
1.3149187E+0 1.2748458E+21
1.2993570E+0 2.0114854E+21
1.2964381E+0 1.3423002E+21
1.2712237E+0 1.1266933E+21
1.2627723E+0 1.3914954E+21
1.2434821E+0 1.2097259E+21
1.2305892E+0 1.1822710E+21
1.2100166E+0 1.0320357E+21
1.1917590E+0 1.1432873E+21
1.1744075E+0 1.1168591E+21
1.1547178E+0 1.1709428E+21
1.1385653E+0 1.2204125E+21
1.1197462E+0 9.8618768E+20
1.0944853E+0 9.6277872E+20
1.0737808E+0 1.2245362E+21
1.0576504E+0 1.2688477E+21
1.0375452E+0 1.0136360E+21
1.0113638E+0 1.0172914E+21
9.9049315E-1 1.0896128E+21
9.6631618E-1 1.0336140E+21
9.4189180E-1 1.1828831E+21
9.2287693E-1 1.2559635E+21
8.9992785E-1 1.1602858E+21
