x N
1.4248715E+0 2.5990612E+21
1.4183032E+0 1.6320462E+21
1.4038444E+0 1.5154997E+21
1.3955394E+0 1.6312909E+21
1.3824876E+0 1.2919877E+21
1.3683550E+0 1.3582695E+21
1.3563936E+0 1.4802070E+21
1.3441779E+0 1.4640234E+21
1.3317273E+0 1.2444153E+21
1.3148411E+0 1.4999978E+21
1.3072039E+0 1.6285709E+21
1.2919755E+0 1.3245645E+21
1.2788647E+0 1.5011573E+21
1.2667023E+0 1.4188610E+21
1.2518300E+0 1.2105215E+21
1.2346430E+0 1.3888946E+21
1.2235954E+0 1.5212525E+21
1.2085247E+0 1.3407081E+21
1.1936420E+0 1.3893510E+21
1.1792634E+0 1.4297955E+21
1.1648553E+0 1.4004864E+21
1.1494991E+0 1.4183883E+21
1.1350986E+0 1.3046579E+21
1.1166660E+0 1.2811202E+21
1.1012159E+0 1.4748854E+21
1.0867959E+0 1.4155744E+21
1.0696266E+0 1.3190945E+21
1.0523946E+0 1.2497564E+21
1.0326796E+0 1.3649629E+21
1.0180453E+0 1.3571382E+21
9.9744634E-1 1.2289342E+21
9.7848167E-1 1.3299367E+21
9.6016049E-1 1.3019541E+21
9.3960980E-1 1.3281408E+21
9.2131344E-1 1.3031942E+21
8.9909829E-1 1.2553257E+21
8.7834456E-1 1.3234416E+21
8.5733803E-1 1.3095640E+21
8.3508241E-1 1.2881448E+21
8.1220034E-1 1.3475932E+21
7.9077681E-1 1.4133578E+21
