x N
1.4008867E+0 1.9770342E+21
1.3920967E+0 1.8956101E+21
1.3824883E+0 1.7633527E+21
1.3721817E+0 1.8362639E+21
1.3632348E+0 1.8466074E+21
1.3528910E+0 1.6759402E+21
1.3418224E+0 1.6020013E+21
1.3303079E+0 1.5869227E+21
1.3188315E+0 1.5947551E+21
1.3072294E+0 1.5686465E+21
1.2951575E+0 1.5793307E+21
1.2835045E+0 1.6787927E+21
1.2726388E+0 1.5568634E+21
1.2589804E+0 1.5239425E+21
1.2473615E+0 1.6425324E+21
1.2352862E+0 1.6027961E+21
1.2228433E+0 1.5939488E+21
1.2103845E+0 1.5678493E+21
1.1972596E+0 1.5550819E+21
1.1843172E+0 1.6143255E+21
1.1718780E+0 1.5726336E+21
1.1579640E+0 1.5751146E+21
1.1452811E+0 1.6280879E+21
1.1319260E+0 1.5865142E+21
1.1182496E+0 1.5675703E+21
1.1042329E+0 1.5421188E+21
1.0897403E+0 1.5271986E+21
1.0750662E+0 1.5409018E+21
1.0604415E+0 1.5689618E+21
1.0458949E+0 1.6460728E+21
1.0322613E+0 1.6824133E+21
1.0179377E+0 1.7157373E+21
1.0044825E+0 1.7710748E+21
9.9064968E-1 1.7150716E+21
9.7590212E-1 1.6478526E+21
9.6045705E-1 1.5676405E+21
9.4364277E-1 1.5045789E+21
9.2626080E-1 1.4466514E+21
9.0739159E-1 1.3706655E+21
8.8720738E-1 1.3508054E+21
8.6688877E-1 1.3618298E+21
