x N
1.5819772E+0 1.1578385E+21
1.5686720E+0 1.0593239E+21
1.5527442E+0 1.3130092E+21
1.5449271E+0 1.6339632E+21
1.5334943E+0 1.2692558E+21
1.5199734E+0 1.2825818E+21
1.5086149E+0 1.4753346E+21
1.4981727E+0 1.4527320E+21
1.4863033E+0 1.2495380E+21
1.4720170E+0 1.2422885E+21
1.4597797E+0 1.5178920E+21
1.4501315E+0 1.5805294E+21
1.4385891E+0 1.3638150E+21
1.4253783E+0 1.4689739E+21
1.4154349E+0 1.4168039E+21
1.4011380E+0 1.2357702E+21
1.3874087E+0 1.3993749E+21
1.3761608E+0 1.3987390E+21
1.3621683E+0 1.3222227E+21
1.3492226E+0 1.2994065E+21
1.3344648E+0 1.2964678E+21
1.3211837E+0 1.2227284E+21
1.3043794E+0 1.1142240E+21
1.2877905E+0 1.1164033E+21
1.2706115E+0 1.0669626E+21
1.2519677E+0 1.1572897E+21
1.2371635E+0 1.2802165E+21
1.2213097E+0 1.2135107E+21
1.2044001E+0 1.3493484E+21
1.1914934E+0 1.3595056E+21
1.1743833E+0 1.1952789E+21
1.1569107E+0 1.1570517E+21
1.1381032E+0 1.1096956E+21
1.1184654E+0 1.0374921E+21
1.0962269E+0 1.0343977E+21
1.0756949E+0 1.0152995E+21
1.0517143E+0 9.1682235E+20
1.0252995E+0 8.4411877E+20
9.9554163E-1 7.9418903E+20
9.6385139E-1 8.2360603E+20
9.3447269E-1 8.7029705E+20
