x N
1.8494051E+0 1.4016370E+21
1.8400192E+0 1.2662332E+21
1.8285612E+0 1.1153442E+21
1.8162148E+0 1.0878705E+21
1.8039966E+0 1.1054572E+21
1.7918770E+0 1.1053604E+21
1.7794895E+0 1.1069686E+21
1.7672380E+0 1.0901179E+21
1.7542903E+0 1.0459379E+21
1.7407815E+0 1.0148363E+21
1.7268121E+0 1.0004083E+21
1.7126840E+0 9.8676964E+20
1.6980887E+0 9.7120359E+20
1.6832512E+0 9.6502879E+20
1.6682068E+0 9.6445927E+20
1.6530832E+0 9.6034178E+20
1.6376299E+0 9.5661001E+20
1.6220998E+0 9.6138337E+20
1.6065052E+0 9.5087219E+20
1.5903203E+0 9.5604737E+20
1.5745866E+0 9.5855955E+20
1.5581555E+0 9.3590885E+20
1.5412987E+0 9.4331528E+20
1.5247760E+0 9.4183964E+20
1.5074926E+0 9.3121526E+20
1.4902007E+0 9.3659533E+20
1.4727148E+0 9.2688183E+20
1.4546364E+0 9.2431963E+20
1.4366166E+0 9.3275914E+20
1.4184131E+0 9.2699046E+20
1.3996959E+0 9.1274265E+20
1.3804138E+0 9.0808947E+20
1.3609739E+0 9.1371617E+20
1.3413806E+0 9.0653256E+20
1.3210480E+0 9.0294960E+20
1.3006901E+0 8.9522455E+20
1.2793487E+0 8.8841903E+20
1.2579863E+0 8.8758941E+20
1.2358663E+0 8.8114933E+20
1.2134095E+0 8.8215897E+20
1.1905145E+0 8.8187948E+20
