x N
1.3232357E+0 1.5475635E+21
1.3113311E+0 1.9519445E+21
1.3043086E+0 2.2602759E+21
1.2948520E+0 1.6358727E+21
1.2813589E+0 1.5964653E+21
1.2711556E+0 2.0351521E+21
1.2626093E+0 1.7496783E+21
1.2491420E+0 1.3091176E+21
1.2328951E+0 1.5625968E+21
1.2240231E+0 1.6904989E+21
1.2093831E+0 1.5629939E+21
1.1983844E+0 1.5828175E+21
1.1837558E+0 1.5010793E+21
1.1710919E+0 1.7231777E+21
1.1597172E+0 1.7703123E+21
1.1474415E+0 1.5120788E+21
1.1317002E+0 1.4971066E+21
1.1188304E+0 1.6493807E+21
1.1053917E+0 1.5845168E+21
1.0911085E+0 1.6605075E+21
1.0786244E+0 1.5554614E+21
1.0621250E+0 1.4617998E+21
1.0473891E+0 1.5501001E+21
1.0322236E+0 1.6833800E+21
1.0194891E+0 1.7067169E+21
1.0042949E+0 1.8596010E+21
9.9355770E-1 1.8851567E+21
9.7832239E-1 1.4545977E+21
9.5938590E-1 1.5164865E+21
9.4504107E-1 1.8370447E+21
9.3143928E-1 1.9779864E+21
9.1870873E-1 2.3433251E+21
9.0892993E-1 2.4597298E+21
8.9697305E-1 2.4134420E+21
8.8652785E-1 2.2908288E+21
8.7303255E-1 1.8704599E+21
8.5675753E-1 1.5119375E+21
8.3545267E-1 1.1818489E+21
8.0740110E-1 9.5399559E+20
7.7215709E-1 9.8017619E+20
7.4354544E-1 1.1192149E+21
