x N
1.4850978E+0 2.2718889E+21
1.4778874E+0 1.1858716E+21
1.4572773E+0 1.3370706E+21
1.4531172E+0 1.5407490E+21
1.4354975E+0 7.5305448E+20
1.4080637E+0 1.6472673E+21
1.4148226E+0 1.8942851E+21
1.3897475E+0 9.0511085E+20
1.3763984E+0 1.2540987E+21
1.3616142E+0 1.3290710E+21
1.3496052E+0 1.1997901E+21
1.3315722E+0 1.4495967E+21
1.3245634E+0 1.5637736E+21
1.3080551E+0 1.0405702E+21
1.2888676E+0 1.4646528E+21
1.2824705E+0 1.7010860E+21
1.2665362E+0 1.0490176E+21
1.2458704E+0 1.0487925E+21
1.2294538E+0 1.0463901E+21
1.2080659E+0 1.1538625E+21
1.1947500E+0 1.2912276E+21
1.1765390E+0 1.4583162E+21
1.1665600E+0 1.5566191E+21
1.1497314E+0 1.3184072E+21
1.1345628E+0 1.6136762E+21
1.1232656E+0 1.5088473E+21
1.1058466E+0 1.3678054E+21
1.0912174E+0 1.3416919E+21
1.0726347E+0 2.0444306E+21
1.0692397E+0 3.7627916E+21
1.0605408E+0 3.5155805E+21
1.0562487E+0 -3.0782302E+22
1.0620266E+0 -1.2192853E+23
1.0566255E+0 4.8165615E+21
1.0524953E+0 1.5482986E+21
1.0265284E+0 7.6101604E+20
9.9004478E-1 5.6174880E+20
9.3859189E-1 4.9803400E+20
8.8615765E-1 6.5744525E+20
8.5633068E-1 5.0500727E+21
8.7524465E-1 -1.4819939E+21
