x N
1.6400501E+0 1.1207338E+21
1.6267933E+0 1.1245339E+21
1.6135182E+0 1.0804967E+21
1.5989418E+0 1.0535382E+21
1.5847084E+0 1.0568092E+21
1.5699553E+0 1.0275930E+21
1.5546170E+0 1.0137090E+21
1.5391553E+0 1.0127849E+21
1.5234782E+0 1.0305338E+21
1.5082446E+0 1.0264465E+21
1.4921171E+0 1.0162729E+21
1.4762394E+0 1.0462674E+21
1.4606960E+0 1.0257678E+21
1.4438310E+0 1.0080086E+21
1.4273509E+0 1.0242913E+21
1.4106298E+0 1.0154743E+21
1.3934620E+0 1.0208623E+21
1.3765126E+0 1.0412755E+21
1.3595996E+0 1.0410186E+21
1.3422140E+0 1.0358008E+21
1.3246859E+0 1.0273691E+21
1.3065416E+0 1.0289719E+21
1.2885855E+0 1.0365542E+21
1.2701972E+0 1.0255246E+21
1.2513174E+0 1.0333631E+21
1.2326644E+0 1.0474252E+21
1.2137203E+0 1.0302033E+21
1.1938317E+0 1.0262886E+21
1.1741082E+0 1.0444207E+21
1.1542484E+0 1.0504115E+21
1.1340703E+0 1.0332972E+21
1.1128090E+0 1.0250250E+21
1.0915182E+0 1.0430564E+21
1.0701765E+0 1.0436903E+21
1.0480468E+0 1.0431360E+21
1.0257770E+0 1.0435412E+21
1.0026859E+0 1.0354183E+21
9.7901253E-1 1.0400098E+21
9.5500789E-1 1.0381684E+21
9.3003280E-1 1.0436884E+21
9.0500281E-1 1.0567327E+21
