x N
1.4995895E+0 9.8004940E+20
1.4829847E+0 1.1391362E+21
1.4709017E+0 1.5409279E+21
1.4615906E+0 1.2083566E+21
1.4433353E+0 1.1360752E+21
1.4320617E+0 1.3238539E+21
1.4177060E+0 1.2408736E+21
1.4044824E+0 1.2488649E+21
1.3900219E+0 1.1931042E+21
1.3752122E+0 1.1574206E+21
1.3595185E+0 1.2149506E+21
1.3458490E+0 1.2692552E+21
1.3310935E+0 1.1973068E+21
1.3153833E+0 1.3058816E+21
1.3028716E+0 1.4471111E+21
1.2896326E+0 1.2568134E+21
1.2728851E+0 1.1632746E+21
1.2568627E+0 1.2815221E+21
1.2427743E+0 1.2070866E+21
1.2244526E+0 1.1658333E+21
1.2088105E+0 1.3006608E+21
1.1935872E+0 1.3139901E+21
1.1778565E+0 1.2358581E+21
1.1602167E+0 1.3145087E+21
1.1460795E+0 1.3566666E+21
1.1289597E+0 1.2523718E+21
1.1117493E+0 1.1757037E+21
1.0917801E+0 1.2330465E+21
1.0757602E+0 1.3191324E+21
1.0575419E+0 1.3136152E+21
1.0408468E+0 1.3486402E+21
1.0229448E+0 1.3443821E+21
1.0055622E+0 1.2736086E+21
9.8498575E-1 1.2082560E+21
9.6478680E-1 1.3583600E+21
9.4801542E-1 1.4189117E+21
9.2865471E-1 1.3213950E+21
9.0844394E-1 1.4017976E+21
8.9058987E-1 1.4594975E+21
8.7106764E-1 1.4790197E+21
8.5294588E-1 1.5535650E+21
