x N
1.7830303E+0 1.7368267E+21
1.7751765E+0 1.6899923E+21
1.7668495E+0 1.6192488E+21
1.7582098E+0 1.7189239E+21
1.7507951E+0 1.7289241E+21
1.7421697E+0 1.5844036E+21
1.7332096E+0 1.6460955E+21
1.7251618E+0 1.6534589E+21
1.7161894E+0 1.6066082E+21
1.7075602E+0 1.5713583E+21
1.6980958E+0 1.5319047E+21
1.6889032E+0 1.5299219E+21
1.6793092E+0 1.5024058E+21
1.6696653E+0 1.4903519E+21
1.6598027E+0 1.4685606E+21
1.6497518E+0 1.4520455E+21
1.6395402E+0 1.4482183E+21
1.6293101E+0 1.4294215E+21
1.6186973E+0 1.3738875E+21
1.6074811E+0 1.3462890E+21
1.5962696E+0 1.3306207E+21
1.5846267E+0 1.2900577E+21
1.5725232E+0 1.2794453E+21
1.5605032E+0 1.2441546E+21
1.5475159E+0 1.1955756E+21
1.5342674E+0 1.2073707E+21
1.5213168E+0 1.1893761E+21
1.5074347E+0 1.1648675E+21
1.4936769E+0 1.1618770E+21
1.4794629E+0 1.1425936E+21
1.4649613E+0 1.1281342E+21
1.4500906E+0 1.1147979E+21
1.4349337E+0 1.1078401E+21
1.4195558E+0 1.0964458E+21
1.4037450E+0 1.0987251E+21
1.3880878E+0 1.0813743E+21
1.3713976E+0 1.0578100E+21
1.3546289E+0 1.0413184E+21
1.3369778E+0 1.0119951E+21
1.3187481E+0 1.0033772E+21
1.3002934E+0 1.0042018E+21
