x N
1.7714234E+0 1.1809928E+21
1.7597848E+0 1.0570847E+21
1.7453107E+0 9.4455326E+20
1.7303383E+0 9.6143444E+20
1.7161417E+0 9.5613391E+20
1.7007480E+0 9.2825940E+20
1.6853980E+0 9.5548872E+20
1.6706131E+0 9.1516263E+20
1.6536306E+0 9.0425227E+20
1.6381685E+0 9.3700779E+20
1.6220033E+0 8.8642782E+20
1.6043956E+0 8.8104848E+20
1.5876761E+0 8.6990847E+20
1.5692338E+0 8.6785356E+20
1.5520505E+0 8.8816207E+20
1.5340136E+0 8.6117646E+20
1.5153015E+0 8.7316027E+20
1.4973386E+0 8.9242472E+20
1.4789739E+0 8.7895077E+20
1.4599933E+0 8.7603506E+20
1.4410253E+0 8.7550868E+20
1.4215147E+0 8.7902153E+20
1.4021841E+0 8.8091530E+20
1.3822112E+0 8.6901200E+20
1.3617690E+0 8.6770555E+20
1.3411316E+0 8.7980915E+20
1.3206363E+0 8.8560977E+20
1.2996238E+0 8.7486402E+20
1.2779365E+0 8.7400677E+20
1.2561668E+0 8.7779452E+20
1.2339100E+0 8.7132330E+20
1.2110102E+0 8.7117021E+20
1.1878995E+0 8.8036086E+20
1.1645945E+0 8.7343885E+20
1.1401604E+0 8.7839097E+20
1.1161395E+0 8.7971522E+20
1.0906967E+0 8.6912178E+20
1.0649301E+0 8.7616694E+20
1.0386655E+0 8.7245423E+20
1.0113413E+0 8.7046872E+20
9.8351790E-1 8.7447552E+20
