x N
8.3856364E+4 5.2424339E+11
8.3302494E+4 5.2380912E+11
8.2743989E+4 5.2374548E+11
8.2182485E+4 5.2945083E+11
8.1628550E+4 5.4030342E+11
8.1082033E+4 5.3416949E+11
8.0507717E+4 5.2969941E+11
7.9943948E+4 5.3328364E+11
7.9369155E+4 5.3159639E+11
7.8793574E+4 5.3402889E+11
7.8215645E+4 5.3834230E+11
7.7640893E+4 5.3682445E+11
7.7051010E+4 5.2886105E+11
7.6449698E+4 5.3102187E+11
7.5855476E+4 5.4080869E+11
7.5266590E+4 5.3701853E+11
7.4654468E+4 5.3350124E+11
7.4047985E+4 5.4311327E+11
7.3447630E+4 5.3937815E+11
7.2822601E+4 5.3659792E+11
7.2205602E+4 5.4213607E+11
7.1582637E+4 5.3939567E+11
7.0948446E+4 5.4246038E+11
7.0321573E+4 5.4275373E+11
6.9676599E+4 5.4376460E+11
6.9040586E+4 5.5334893E+11
6.8406136E+4 5.5173409E+11
6.7754410E+4 5.5256215E+11
6.7109766E+4 5.6700005E+11
6.6478980E+4 5.7439398E+11
6.5838584E+4 5.7336081E+11
6.5193165E+4 5.8601481E+11
6.4568329E+4 6.0551331E+11
6.3951801E+4 6.1648785E+11
6.3337248E+4 6.0909233E+11
6.2693372E+4 6.2737975E+11
6.2103773E+4 6.8163340E+11
6.1547103E+4 7.1462066E+11
6.1000324E+4 7.3165032E+11
6.0459644E+4 7.4366915E+11
5.9920835E+4 7.4830616E+11
