x N
1.5241926E+0 1.3413549E+21
1.5122758E+0 1.3595540E+21
1.5005873E+0 1.3754343E+21
1.4887584E+0 1.3845622E+21
1.4770412E+0 1.4020854E+21
1.4653213E+0 1.4181144E+21
1.4536844E+0 1.4161256E+21
1.4417413E+0 1.4030060E+21
1.4296883E+0 1.4092800E+21
1.4176517E+0 1.4162224E+21
1.4055123E+0 1.4251188E+21
1.3934204E+0 1.4325286E+21
1.3811955E+0 1.4230572E+21
1.3687241E+0 1.4143771E+21
1.3561223E+0 1.4340104E+21
1.3437678E+0 1.4258898E+21
1.3307849E+0 1.4162451E+21
1.3180171E+0 1.4383079E+21
1.3051809E+0 1.4212215E+21
1.2918461E+0 1.3795838E+21
1.2779409E+0 1.3867388E+21
1.2644624E+0 1.4162894E+21
1.2508366E+0 1.4324991E+21
1.2373763E+0 1.4331438E+21
1.2234613E+0 1.4201903E+21
1.2094410E+0 1.4361518E+21
1.1955186E+0 1.4255598E+21
1.1809541E+0 1.4120810E+21
1.1664133E+0 1.4359817E+21
1.1519774E+0 1.4363602E+21
1.1370739E+0 1.4111295E+21
1.1217222E+0 1.4025332E+21
1.1062206E+0 1.4245187E+21
1.0909243E+0 1.4170484E+21
1.0748116E+0 1.4073667E+21
1.0588393E+0 1.4049969E+21
1.0421749E+0 1.3963544E+21
1.0254859E+0 1.4059755E+21
1.0085063E+0 1.3979192E+21
9.9104998E-1 1.3879163E+21
9.7321280E-1 1.3853029E+21
