x N
1.4059883E+0 1.6817670E+21
1.3956871E+0 1.6523896E+21
1.3849389E+0 1.6605056E+21
1.3745844E+0 1.5456967E+21
1.3620769E+0 1.5866528E+21
1.3521468E+0 1.8703271E+21
1.3428893E+0 1.7211622E+21
1.3311278E+0 1.4759836E+21
1.3181741E+0 1.6329493E+21
1.3086078E+0 1.8218484E+21
1.2978058E+0 1.5912983E+21
1.2850882E+0 1.5948553E+21
1.2741402E+0 1.6763557E+21
1.2623567E+0 1.7605342E+21
1.2523157E+0 1.8593573E+21
1.2415057E+0 1.6746141E+21
1.2289537E+0 1.5705979E+21
1.2163592E+0 1.6442698E+21
1.2046948E+0 1.7716459E+21
1.1936234E+0 1.7127416E+21
1.1809371E+0 1.6389857E+21
1.1685500E+0 1.7257267E+21
1.1568758E+0 1.7176458E+21
1.1441126E+0 1.6676697E+21
1.1314383E+0 1.7166460E+21
1.1191271E+0 1.6995471E+21
1.1059093E+0 1.6757726E+21
1.0929400E+0 1.7440184E+21
1.0804511E+0 1.8565345E+21
1.0687518E+0 1.8151439E+21
1.0554122E+0 1.6435263E+21
1.0407527E+0 1.7342728E+21
1.0285530E+0 1.8976891E+21
1.0158803E+0 1.7749071E+21
1.0016133E+0 1.9294872E+21
9.9080889E-1 2.0190188E+21
9.7731759E-1 2.0999636E+21
9.6720009E-1 2.6925553E+21
9.5869554E-1 3.2576510E+21
9.5167085E-1 5.0616932E+21
9.4864065E-1 8.4289590E+21
