x N
1.7114319E+0 1.0493189E+21
1.6978645E+0 1.0622187E+21
1.6845212E+0 1.0765516E+21
1.6710993E+0 1.0930988E+21
1.6579524E+0 1.1146537E+21
1.6448357E+0 1.1018078E+21
1.6311659E+0 1.0957521E+21
1.6176816E+0 1.0919707E+21
1.6036848E+0 1.0852172E+21
1.5897935E+0 1.0306998E+21
1.5740466E+0 1.0371337E+21
1.5600787E+0 1.1062036E+21
1.5459201E+0 1.0915692E+21
1.5313116E+0 1.0894607E+21
1.5168279E+0 1.1022601E+21
1.5022808E+0 1.1003526E+21
1.4874631E+0 1.0950626E+21
1.4724813E+0 1.1077672E+21
1.4577094E+0 1.0909086E+21
1.4419491E+0 1.0875844E+21
1.4267658E+0 1.0995879E+21
1.4110051E+0 1.0729851E+21
1.3947008E+0 1.0782165E+21
1.3787327E+0 1.0739931E+21
1.3619121E+0 1.0630089E+21
1.3452080E+0 1.0824332E+21
1.3285797E+0 1.0862799E+21
1.3115721E+0 1.0951213E+21
1.2947904E+0 1.1136765E+21
1.2779110E+0 1.1078233E+21
1.2604986E+0 1.0856117E+21
1.2424324E+0 1.0755906E+21
1.2241754E+0 1.0745660E+21
1.2055293E+0 1.0591882E+21
1.1861520E+0 1.0490252E+21
1.1665179E+0 1.0361081E+21
1.1459782E+0 1.0135976E+21
1.1247190E+0 9.9804142E+20
1.1027249E+0 9.6819068E+20
1.0792267E+0 9.5026865E+20
1.0553902E+0 9.5391386E+20
