x N
1.6963660E+0 1.1362693E+21
1.6837286E+0 1.1427277E+21
1.6711400E+0 1.1468135E+21
1.6584015E+0 1.1525087E+21
1.6457463E+0 1.1856924E+21
1.6335315E+0 1.1920982E+21
1.6208178E+0 1.1800545E+21
1.6081552E+0 1.1757954E+21
1.5951459E+0 1.1927672E+21
1.5826491E+0 1.2013254E+21
1.5696130E+0 1.1923762E+21
1.5567165E+0 1.1877392E+21
1.5433585E+0 1.1899748E+21
1.5302909E+0 1.1996925E+21
1.5169180E+0 1.2079578E+21
1.5038047E+0 1.2002345E+21
1.4900206E+0 1.2009686E+21
1.4766853E+0 1.2182811E+21
1.4630382E+0 1.1978340E+21
1.4489854E+0 1.2024665E+21
1.4351837E+0 1.2060274E+21
1.4209393E+0 1.2002018E+21
1.4067236E+0 1.2092908E+21
1.3924063E+0 1.1945720E+21
1.3775374E+0 1.1917494E+21
1.3628429E+0 1.2267441E+21
1.3485097E+0 1.2320613E+21
1.3336234E+0 1.2151259E+21
1.3185563E+0 1.2330891E+21
1.3037743E+0 1.2504658E+21
1.2887827E+0 1.2345756E+21
1.2732629E+0 1.2378986E+21
1.2579916E+0 1.2602496E+21
1.2426469E+0 1.2523894E+21
1.2267976E+0 1.2393134E+21
1.2107200E+0 1.2147199E+21
1.1937831E+0 1.1949951E+21
1.1766944E+0 1.1883900E+21
1.1590657E+0 1.1740750E+21
1.1410210E+0 1.1636569E+21
1.1225027E+0 1.1579364E+21
