x N
1.1949273E+0 3.1091567E+21
1.1883772E+0 2.6317343E+21
1.1793920E+0 1.8867367E+21
1.1665290E+0 1.8760487E+21
1.1572475E+0 2.5465539E+21
1.1500740E+0 2.3229580E+21
1.1390492E+0 1.9649665E+21
1.1283919E+0 2.0016841E+21
1.1175586E+0 1.9332136E+21
1.1059180E+0 2.0255750E+21
1.0959076E+0 1.9345048E+21
1.0829934E+0 1.9114201E+21
1.0724865E+0 1.9829740E+21
1.0601515E+0 1.8396408E+21
1.0475971E+0 1.9748032E+21
1.0367089E+0 1.8708246E+21
1.0225320E+0 1.9263883E+21
1.0121136E+0 2.1389760E+21
1.0000943E+0 1.9446865E+21
9.8714567E-1 1.8147982E+21
9.7298440E-1 1.9556920E+21
9.6167573E-1 1.9856049E+21
9.4752839E-1 1.8026870E+21
9.3325822E-1 1.8084428E+21
9.1876664E-1 1.9163740E+21
9.0571307E-1 1.9086630E+21
8.9065860E-1 1.8729100E+21
8.7663327E-1 1.9819233E+21
8.6272437E-1 1.9457581E+21
8.4770049E-1 1.8937294E+21
8.3248596E-1 1.9055727E+21
8.1710112E-1 1.9163807E+21
8.0148506E-1 1.9445407E+21
7.8596007E-1 1.8434336E+21
7.6793181E-1 1.8147680E+21
7.5116071E-1 1.8669739E+21
7.3329680E-1 1.8198053E+21
7.1477245E-1 1.8489045E+21
6.9657805E-1 1.8525014E+21
6.7712508E-1 1.8699795E+21
6.5826247E-1 1.9269094E+21
