x N
1.6114249E+0 1.2460160E+21
1.5992926E+0 1.0485721E+21
1.5824391E+0 8.8608910E+20
1.5646674E+0 1.1131363E+21
1.5546403E+0 1.2039519E+21
1.5386862E+0 1.0915297E+21
1.5257696E+0 1.2266757E+21
1.5127524E+0 9.8597703E+20
1.4931574E+0 8.9817208E+20
1.4765977E+0 1.0290387E+21
1.4612272E+0 1.0554490E+21
1.4451184E+0 1.0122369E+21
1.4280353E+0 1.0169943E+21
1.4117067E+0 1.0501660E+21
1.3952952E+0 9.9264612E+20
1.3766348E+0 1.0029846E+21
1.3601706E+0 1.0622243E+21
1.3430325E+0 1.0393370E+21
1.3253923E+0 1.0085496E+21
1.3067080E+0 1.0152511E+21
1.2888171E+0 1.0696215E+21
1.2715073E+0 1.0305209E+21
1.2517392E+0 1.0039424E+21
1.2328985E+0 1.0133604E+21
1.2128716E+0 1.0708117E+21
1.1955687E+0 1.0781454E+21
1.1751681E+0 1.0250686E+21
1.1552857E+0 1.0201199E+21
1.1339582E+0 1.0313257E+21
1.1138044E+0 1.0419533E+21
1.0921063E+0 1.0268044E+21
1.0705236E+0 1.0335906E+21
1.0482259E+0 1.0485566E+21
1.0263736E+0 1.0725367E+21
1.0041262E+0 1.0312511E+21
9.7944422E-1 1.0319822E+21
9.5614033E-1 1.0915978E+21
9.3294327E-1 1.0740795E+21
9.0764864E-1 1.0453215E+21
8.8177007E-1 1.0530643E+21
8.5536202E-1 1.0580378E+21
