x N
6.6200164E+4 5.9237107E+11
6.5578391E+4 6.0688475E+11
6.4980828E+4 6.1238470E+11
6.4358436E+4 6.3609761E+11
6.3795770E+4 6.6528056E+11
6.3214672E+4 6.4823987E+11
6.2611109E+4 6.5675795E+11
6.2034568E+4 6.6313865E+11
6.1430987E+4 6.5925518E+11
6.0836178E+4 6.7272735E+11
6.0245065E+4 6.7797880E+11
5.9647799E+4 6.8269480E+11
5.9053165E+4 6.9026852E+11
5.8457065E+4 6.8249779E+11
5.7836352E+4 6.7809541E+11
5.7219511E+4 6.9448542E+11
5.6615070E+4 6.9534046E+11
5.5986310E+4 6.9960954E+11
5.5376100E+4 7.1141402E+11
5.4754137E+4 7.1259059E+11
5.4132119E+4 7.0458448E+11
5.3481225E+4 7.1162833E+11
5.2857128E+4 7.2206993E+11
5.2209230E+4 7.1064288E+11
5.1548778E+4 7.2862706E+11
5.0917343E+4 7.5375332E+11
5.0284091E+4 7.5351492E+11
4.9636160E+4 7.4281437E+11
4.8967402E+4 7.5989695E+11
4.8332213E+4 7.7581323E+11
4.7672652E+4 7.7742501E+11
4.7022734E+4 8.0029688E+11
4.6383024E+4 8.3018280E+11
4.5762510E+4 8.3956699E+11
4.5119416E+4 8.7397708E+11
4.4532419E+4 9.1885463E+11
4.3933081E+4 9.4376989E+11
4.3362187E+4 9.8391240E+11
4.2795502E+4 1.0193315E+12
4.2249814E+4 1.0497151E+12
4.1701067E+4 1.0535923E+12
