x N
1.4903467E+0 1.0552784E+21
1.4748352E+0 1.2638720E+21
1.4643520E+0 1.3058393E+21
1.4494140E+0 1.2439421E+21
1.4374595E+0 1.3859061E+21
1.4250465E+0 1.0700721E+21
1.4055508E+0 9.3977417E+20
1.3883311E+0 1.3556235E+21
1.3798424E+0 1.3572230E+21
1.3623288E+0 1.0759203E+21
1.3467522E+0 1.2597526E+21
1.3337474E+0 1.3552089E+21
1.3198908E+0 1.4776401E+21
1.3088878E+0 1.3091207E+21
1.2914953E+0 1.1116124E+21
1.2750924E+0 1.2759702E+21
1.2616980E+0 1.2422126E+21
1.2440719E+0 1.1262141E+21
1.2270646E+0 1.2928709E+21
1.2135202E+0 1.6309768E+21
1.2025676E+0 1.4309454E+21
1.1852395E+0 1.2095416E+21
1.1687226E+0 1.2466403E+21
1.1519221E+0 1.2972332E+21
1.1362576E+0 1.4854712E+21
1.1231990E+0 1.2503876E+21
1.1015655E+0 1.2338617E+21
1.0876128E+0 1.3733651E+21
1.0690013E+0 1.3794972E+21
1.0547667E+0 1.3112276E+21
1.0337946E+0 1.2194939E+21
1.0163323E+0 1.3038298E+21
9.9713524E-1 1.2675705E+21
9.7793104E-1 1.3509938E+21
9.6042976E-1 1.2458635E+21
9.3724731E-1 1.1973035E+21
9.1725057E-1 1.2247363E+21
8.9396411E-1 1.1992994E+21
8.7201309E-1 1.2131573E+21
8.4802986E-1 1.2355235E+21
8.2573492E-1 1.3006777E+21
