x N
1.9174520E+0 1.3170027E+21
1.9078177E+0 1.2971796E+21
1.8978377E+0 1.2638270E+21
1.8875802E+0 1.3193627E+21
1.8783535E+0 1.3626699E+21
1.8686149E+0 1.3125137E+21
1.8585618E+0 1.3294184E+21
1.8489732E+0 1.3455210E+21
1.8390504E+0 1.3207051E+21
1.8289890E+0 1.3520724E+21
1.8194258E+0 1.3295755E+21
1.8089196E+0 1.3073962E+21
1.7989055E+0 1.3113961E+21
1.7883420E+0 1.3116068E+21
1.7782154E+0 1.3574725E+21
1.7682354E+0 1.3427444E+21
1.7577699E+0 1.3002567E+21
1.7469973E+0 1.3314230E+21
1.7369069E+0 1.3409658E+21
1.7261543E+0 1.3322245E+21
1.7158030E+0 1.3363317E+21
1.7049830E+0 1.3169135E+21
1.6941862E+0 1.3583636E+21
1.6838953E+0 1.3495184E+21
1.6728225E+0 1.3374658E+21
1.6622044E+0 1.3626776E+21
1.6513927E+0 1.3535151E+21
1.6404889E+0 1.3686634E+21
1.6297767E+0 1.3676391E+21
1.6187109E+0 1.3536631E+21
1.6076257E+0 1.3184702E+21
1.5958068E+0 1.3395615E+21
1.5849271E+0 1.3530363E+21
1.5731670E+0 1.2604338E+21
1.5604416E+0 1.2029973E+21
1.5473078E+0 1.1287636E+21
1.5326377E+0 1.0250874E+21
1.5163982E+0 9.3112003E+20
1.4982402E+0 8.5680676E+20
1.4785692E+0 8.0190771E+20
1.4572819E+0 7.7663352E+20
