x N
1.4235145E+0 2.3331495E+21
1.4161887E+0 1.9238559E+21
1.4056799E+0 1.5571108E+21
1.3940045E+0 1.4879309E+21
1.3822790E+0 1.4436245E+21
1.3696736E+0 1.4149236E+21
1.3572356E+0 1.4238493E+21
1.3445553E+0 1.4103542E+21
1.3316379E+0 1.4075931E+21
1.3186602E+0 1.4146907E+21
1.3056191E+0 1.4313841E+21
1.2926898E+0 1.4160074E+21
1.2790961E+0 1.4163984E+21
1.2659034E+0 1.4300481E+21
1.2522802E+0 1.4261597E+21
1.2387272E+0 1.4283367E+21
1.2248441E+0 1.4266317E+21
1.2109506E+0 1.4482359E+21
1.1971693E+0 1.4580890E+21
1.1831422E+0 1.4605945E+21
1.1690820E+0 1.4553261E+21
1.1546096E+0 1.4286249E+21
1.1396508E+0 1.4553535E+21
1.1253544E+0 1.4586496E+21
1.1100692E+0 1.4363013E+21
1.0949140E+0 1.4750010E+21
1.0800191E+0 1.4790783E+21
1.0645214E+0 1.4436189E+21
1.0484265E+0 1.4631686E+21
1.0328897E+0 1.4731562E+21
1.0165152E+0 1.4465924E+21
9.9987807E-1 1.4487623E+21
9.8300502E-1 1.4688004E+21
9.6626387E-1 1.4607299E+21
9.4860078E-1 1.4489326E+21
9.3095078E-1 1.4577227E+21
9.1282578E-1 1.4647592E+21
8.9464894E-1 1.4677019E+21
8.7584882E-1 1.4682400E+21
8.5690210E-1 1.4728401E+21
8.3737814E-1 1.4672940E+21
