x N
1.9406956E+0 8.8110723E+20
1.9264510E+0 8.0655997E+20
1.9094357E+0 7.3773089E+20
1.8919909E+0 7.4847389E+20
1.8751665E+0 7.7795796E+20
1.8587226E+0 7.8068266E+20
1.8417125E+0 7.7212865E+20
1.8245898E+0 7.8296338E+20
1.8077397E+0 7.7911845E+20
1.7901212E+0 7.7263981E+20
1.7726490E+0 7.9056091E+20
1.7554895E+0 7.8437789E+20
1.7373905E+0 7.8063887E+20
1.7197070E+0 7.8872239E+20
1.7016019E+0 7.9389029E+20
1.6837804E+0 7.9638671E+20
1.6653998E+0 7.9721504E+20
1.6472252E+0 8.0595971E+20
1.6288377E+0 8.2027678E+20
1.6109030E+0 8.0664320E+20
1.5914678E+0 8.1620323E+20
1.5735551E+0 8.3984369E+20
1.5547297E+0 8.2071219E+20
1.5355117E+0 7.8319182E+20
1.5143443E+0 7.8046104E+20
1.4944619E+0 8.2006260E+20
1.4747425E+0 8.2361965E+20
1.4544946E+0 8.2889831E+20
1.4344874E+0 8.4287580E+20
1.4143497E+0 8.3988232E+20
1.3936191E+0 8.3142379E+20
1.3724538E+0 8.4048242E+20
1.3515461E+0 8.4713416E+20
1.3300523E+0 8.3948731E+20
1.3080683E+0 8.4379490E+20
1.2860775E+0 8.3489944E+20
1.2628433E+0 8.2662006E+20
1.2395810E+0 8.4181604E+20
1.2163300E+0 8.2819926E+20
1.1913651E+0 8.0359119E+20
1.1656154E+0 7.9972777E+20
