x N
1.5501941E+0 1.4945511E+21
1.5396837E+0 1.4362091E+21
1.5282381E+0 1.3594281E+21
1.5163174E+0 1.3207909E+21
1.5039997E+0 1.3255239E+21
1.4919733E+0 1.3326137E+21
1.4795847E+0 1.2982118E+21
1.4667002E+0 1.2719091E+21
1.4535645E+0 1.2706498E+21
1.4404211E+0 1.2804285E+21
1.4272479E+0 1.3043096E+21
1.4143506E+0 1.2992311E+21
1.4008285E+0 1.2727669E+21
1.3871259E+0 1.2695750E+21
1.3732658E+0 1.2857470E+21
1.3596391E+0 1.2798646E+21
1.3453670E+0 1.2669207E+21
1.3311638E+0 1.2719412E+21
1.3166979E+0 1.2655360E+21
1.3020336E+0 1.2810556E+21
1.2876013E+0 1.2817585E+21
1.2726182E+0 1.2512906E+21
1.2571152E+0 1.2655118E+21
1.2421152E+0 1.2758716E+21
1.2264805E+0 1.2582663E+21
1.2106616E+0 1.2695612E+21
1.1949026E+0 1.2585999E+21
1.1783775E+0 1.2528723E+21
1.1620291E+0 1.2681094E+21
1.1454360E+0 1.2612489E+21
1.1284261E+0 1.2453226E+21
1.1108885E+0 1.2425796E+21
1.0932625E+0 1.2589227E+21
1.0756230E+0 1.2485397E+21
1.0571061E+0 1.2507632E+21
1.0389194E+0 1.2476372E+21
1.0196409E+0 1.2332356E+21
1.0003195E+0 1.2380279E+21
9.8043756E-1 1.2374320E+21
9.6030809E-1 1.2481556E+21
9.3993846E-1 1.2539411E+21
