x N
1.4208965E+0 1.3995362E+21
1.4086398E+0 1.4210265E+21
1.3966512E+0 1.4036255E+21
1.3838739E+0 1.4775400E+21
1.3729294E+0 1.5068246E+21
1.3603987E+0 1.5170038E+21
1.3494239E+0 1.3384570E+21
1.3334760E+0 1.2688197E+21
1.3207718E+0 1.4421247E+21
1.3079929E+0 1.5901469E+21
1.2974557E+0 1.4038308E+21
1.2812870E+0 1.2866187E+21
1.2680468E+0 1.4606262E+21
1.2550842E+0 1.3135192E+21
1.2385634E+0 1.2945037E+21
1.2248459E+0 1.4078152E+21
1.2104074E+0 1.4436747E+21
1.1970826E+0 1.4057174E+21
1.1815371E+0 1.4221416E+21
1.1682244E+0 1.4140439E+21
1.1521200E+0 1.2981967E+21
1.1357696E+0 1.3696171E+21
1.1209390E+0 1.3749184E+21
1.1042507E+0 1.3155181E+21
1.0875261E+0 1.3968273E+21
1.0723217E+0 1.3670146E+21
1.0543727E+0 1.3066243E+21
1.0371020E+0 1.3225138E+21
1.0189706E+0 1.3618808E+21
1.0021485E+0 1.4270376E+21
9.8502625E-1 1.4053043E+21
9.6707042E-1 1.3605532E+21
9.4811824E-1 1.3591770E+21
9.2941081E-1 1.3519659E+21
9.0946496E-1 1.3554503E+21
8.9004906E-1 1.3820652E+21
8.6999342E-1 1.3232751E+21
8.4783776E-1 1.3052598E+21
8.2614622E-1 1.3548058E+21
8.0447354E-1 1.3919704E+21
7.8280229E-1 1.4110228E+21
