x N
1.6860698E+0 1.2232010E+21
1.6742614E+0 1.2368931E+21
1.6626334E+0 1.2682516E+21
1.6512450E+0 1.2939768E+21
1.6399178E+0 1.2976758E+21
1.6284362E+0 1.3122250E+21
1.6172056E+0 1.3172041E+21
1.6056488E+0 1.2906945E+21
1.5937829E+0 1.2887070E+21
1.5820182E+0 1.3031458E+21
1.5702395E+0 1.3084837E+21
1.5583947E+0 1.3175968E+21
1.5466019E+0 1.2846521E+21
1.5339589E+0 1.2785168E+21
1.5218577E+0 1.3094272E+21
1.5096012E+0 1.2911970E+21
1.4969536E+0 1.2712061E+21
1.4840931E+0 1.2810965E+21
1.4714266E+0 1.2824200E+21
1.4583679E+0 1.2771915E+21
1.4453688E+0 1.2842026E+21
1.4322173E+0 1.2689652E+21
1.4186588E+0 1.2564815E+21
1.4049870E+0 1.2573360E+21
1.3911819E+0 1.2578203E+21
1.3772481E+0 1.2600454E+21
1.3632122E+0 1.2413538E+21
1.3485595E+0 1.2243479E+21
1.3338147E+0 1.2443247E+21
1.3193179E+0 1.2336744E+21
1.3039844E+0 1.2075196E+21
1.2884910E+0 1.2086096E+21
1.2728146E+0 1.2075157E+21
1.2569081E+0 1.1945282E+21
1.2404805E+0 1.1945324E+21
1.2241541E+0 1.1833314E+21
1.2069622E+0 1.1561409E+21
1.1893653E+0 1.1437731E+21
1.1712756E+0 1.1320472E+21
1.1527530E+0 1.1179366E+21
1.1336022E+0 1.1085079E+21
