x N
1.5686818E+0 -2.2414412E+21
1.5755687E+0 -6.0484198E+21
1.5737891E+0 5.0007328E+21
1.5693964E+0 2.6481344E+21
1.5620995E+0 2.0931961E+21
1.5545512E+0 1.9031948E+21
1.5456873E+0 1.7876398E+21
1.5369863E+0 1.6625776E+21
1.5266833E+0 1.6140305E+21
1.5172947E+0 1.6356874E+21
1.5071213E+0 1.5310938E+21
1.4962560E+0 1.4867156E+21
1.4853016E+0 1.4270032E+21
1.4733485E+0 1.4592895E+21
1.4627371E+0 1.4488028E+21
1.4504321E+0 1.4209419E+21
1.4391954E+0 1.4173198E+21
1.4266262E+0 1.3743385E+21
1.4144436E+0 1.3872092E+21
1.4018862E+0 1.3641466E+21
1.3890609E+0 1.3676494E+21
1.3763381E+0 1.3168423E+21
1.3622677E+0 1.3015650E+21
1.3489717E+0 1.2886819E+21
1.3343334E+0 1.2750365E+21
1.3204509E+0 1.2763008E+21
1.3055218E+0 1.2164842E+21
1.2898807E+0 1.2214755E+21
1.2747215E+0 1.2504374E+21
1.2594287E+0 1.2804380E+21
1.2446293E+0 1.3070921E+21
1.2295910E+0 1.3091304E+21
1.2144757E+0 1.3513010E+21
1.2000237E+0 1.3540210E+21
1.1845921E+0 1.3288927E+21
1.1691914E+0 1.2882228E+21
1.1523471E+0 1.2358341E+21
1.1351034E+0 1.1863735E+21
1.1162796E+0 1.1199713E+21
1.0962595E+0 1.0935260E+21
1.0757830E+0 1.0913106E+21
