x N
1.4342642E+0 2.4544281E+21
1.4273538E+0 2.1483351E+21
1.4184247E+0 1.8641798E+21
1.4089946E+0 1.8394273E+21
1.3996981E+0 1.8507138E+21
1.3902568E+0 1.8424592E+21
1.3807490E+0 1.8402601E+21
1.3711543E+0 1.8037379E+21
1.3611208E+0 1.7575924E+21
1.3508638E+0 1.6995833E+21
1.3399754E+0 1.6580639E+21
1.3290173E+0 1.5564254E+21
1.3164970E+0 1.5261560E+21
1.3048679E+0 1.6074460E+21
1.2933579E+0 1.6221018E+21
1.2817317E+0 1.6021988E+21
1.2697192E+0 1.5976599E+21
1.2578062E+0 1.6001274E+21
1.2456006E+0 1.5852543E+21
1.2332239E+0 1.6016292E+21
1.2210290E+0 1.5990841E+21
1.2083607E+0 1.5794956E+21
1.1955974E+0 1.5901428E+21
1.1828307E+0 1.5830912E+21
1.1696727E+0 1.5772227E+21
1.1565213E+0 1.5986754E+21
1.1434217E+0 1.5854336E+21
1.1297403E+0 1.5692911E+21
1.1160443E+0 1.5866388E+21
1.1023299E+0 1.5860198E+21
1.0882781E+0 1.5710551E+21
1.0739379E+0 1.5716864E+21
1.0595213E+0 1.5795733E+21
1.0449340E+0 1.5600069E+21
1.0297374E+0 1.5553759E+21
1.0146307E+0 1.5474182E+21
9.9881260E-1 1.5205360E+21
9.8266676E-1 1.5083828E+21
9.6605934E-1 1.4764738E+21
9.4862382E-1 1.4725527E+21
9.3131561E-1 1.4916759E+21
