T d154 d184 d214 d244
d 150 180 210 240
290 6.766333000E-03 8.745350000E-03 9.838487000E-03 1.030366000E-02
295 3.010153000E-03 5.170772000E-03 6.404970000E-03 5.976225000E-03
300 -6.060315000E-03 -3.307250000E-03 -1.750692000E-03 -2.000400000E-03
305 -2.496292500E-02 -2.099088300E-02 -1.861255900E-02 -1.843954100E-02
310 -6.097213700E-02 -5.451244600E-02 -5.056986300E-02 -4.949574800E-02
315 -1.209044150E-01 -1.102035880E-01 -1.035250140E-01 -1.009708820E-01
320 -1.319245130E-01 -1.314593700E-01 -1.309947710E-01 -1.302364770E-01
325 -6.486131100E-02 -6.512200800E-02 -6.580523300E-02 -6.587811400E-02
330 6.390957000E-03 5.513311000E-03 5.071920000E-03 4.925512000E-03
335 1.213728900E-02 1.017184100E-02 9.007314000E-03 8.427914000E-03
340 1.980306100E-02 1.635931700E-02 1.407682400E-02 1.274140700E-02
