T d154 d184 d214 d244
d 150 180 210 240
290 5.480920000E-03 7.517093000E-03 8.776189000E-03 9.409267000E-03
295 5.698870000E-04 2.839130000E-03 4.312194000E-03 4.152867000E-03
300 -1.098044600E-02 -8.000678000E-03 -5.976769000E-03 -5.719673000E-03
305 -3.482158700E-02 -3.032157400E-02 -2.698508600E-02 -2.580744700E-02
310 -7.956109000E-02 -7.204957600E-02 -6.618173800E-02 -6.318179100E-02
315 -1.517125820E-01 -1.393912820E-01 -1.294215530E-01 -1.234837630E-01
320 -1.239028380E-01 -1.221925420E-01 -1.212716370E-01 -1.206746820E-01
325 -4.778951300E-02 -4.544039200E-02 -4.516483500E-02 -4.559659300E-02
330 8.219004000E-03 6.982795000E-03 6.117412000E-03 5.598635000E-03
335 1.503349100E-02 1.263458400E-02 1.085134300E-02 9.662796000E-03
340 2.405170200E-02 2.024684600E-02 1.722808700E-02 1.503415500E-02
