Ew Nt
4.4439288E-1 6.7360504E+14
4.4168907E-1 6.0851548E+14
4.3898525E-1 5.5244475E+14
4.3628142E-1 5.1489192E+14
4.3357759E-1 4.9670541E+14
4.3087377E-1 4.9157344E+14
4.2816995E-1 4.8998340E+14
4.2546613E-1 4.8296116E+14
4.2276230E-1 4.6432906E+14
4.2005849E-1 4.3216899E+14
4.1735466E-1 3.8993192E+14
4.1465084E-1 3.4607109E+14
4.1194702E-1 3.1096501E+14
4.0924320E-1 2.9191468E+14
4.0653937E-1 2.8903521E+14
4.0383555E-1 2.9507494E+14
4.0113173E-1 2.9979985E+14
3.9842791E-1 2.9608877E+14
3.9572409E-1 2.8328022E+14
3.9302027E-1 2.6545762E+14
3.9031644E-1 2.4674064E+14
3.8761262E-1 2.2815609E+14
3.8490880E-1 2.0866829E+14
3.8220498E-1 1.8846735E+14
3.7950116E-1 1.7052942E+14
3.7679733E-1 1.5880706E+14
3.7409351E-1 1.5509116E+14
3.7138969E-1 1.5757169E+14
3.6868587E-1 1.6217162E+14
3.6598204E-1 1.6543260E+14
3.6327822E-1 1.6685559E+14
3.6057440E-1 1.6913172E+14
3.5787058E-1 1.7616596E+14
3.5516676E-1 1.9040640E+14
3.5246293E-1 2.1146461E+14
3.4975911E-1 2.3684650E+14
3.4705529E-1 2.6393684E+14
3.4435147E-1 2.9170331E+14
3.4164765E-1 3.2120405E+14
3.3894382E-1 3.5501572E+14
3.3624000E-1 3.9624897E+14
3.3353618E-1 4.4771825E+14
3.3083236E-1 5.1146855E+14
3.2812854E-1 5.8862810E+14
3.2542471E-1 6.7955615E+14
3.2272089E-1 7.8427529E+14
3.2001707E-1 9.0303229E+14
3.1731325E-1 1.0366010E+15
3.1460943E-1 1.1860314E+15
3.1190560E-1 1.3519957E+15
3.0920178E-1 1.5342106E+15
3.0649796E-1 1.7312751E+15
3.0379414E-1 1.9408124E+15
3.0109032E-1 2.1595801E+15
2.9838649E-1 2.3833019E+15
2.9568267E-1 2.6061255E+15
2.9297885E-1 2.8195158E+15
2.9027503E-1 3.0099763E+15
2.8757121E-1 3.1547716E+15
2.8486738E-1 3.2159865E+15
2.8216356E-1 3.1368203E+15
2.7945974E-1 2.8482587E+15
2.7675592E-1 2.2931695E+15
2.7405210E-1 1.4632417E+15
2.7134827E-1 9.7167116E+14
