T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.508639000E-03 1.399803100E-02 2.157354600E-02 2.663032200E-02 3.294614400E-02 4.449818400E-02 5.715951100E-02 6.512587700E-02 7.090797400E-02
295 -9.184460000E-03 1.117763900E-02 2.065133700E-02 2.654143600E-02 3.204636200E-02 4.283533700E-02 5.491783500E-02 6.265118300E-02 6.807871600E-02
300 -3.256261100E-02 4.255974000E-03 1.887153600E-02 2.586590600E-02 3.144428500E-02 4.157840500E-02 5.363348600E-02 6.110251500E-02 6.579686700E-02
305 -7.857266200E-02 -1.026949400E-02 1.446036300E-02 2.460895200E-02 3.121107900E-02 4.112172600E-02 5.262326600E-02 5.990840500E-02 6.465771500E-02
310 -1.578127680E-01 -3.892149900E-02 5.598159000E-03 2.162856200E-02 3.047741300E-02 4.075007700E-02 5.224324900E-02 5.952472900E-02 6.407537300E-02
315 -1.460523680E-01 -9.082379200E-02 -1.134045700E-02 1.685748400E-02 2.915129800E-02 4.053166900E-02 5.283264400E-02 6.037956100E-02 6.454925700E-02
320 -9.091307500E-02 -1.739225370E-01 -4.313125900E-02 7.346645000E-03 2.688516100E-02 4.075263100E-02 5.347832100E-02 6.167001000E-02 6.659175900E-02
325 7.401411000E-03 -1.521347080E-01 -9.755629400E-02 -1.126257600E-02 2.169563300E-02 3.990246000E-02 5.434991100E-02 6.360730200E-02 6.924730200E-02
330 1.430327700E-02 -9.450473300E-02 -1.796717350E-01 -4.334328100E-02 1.183696600E-02 3.778514700E-02 5.585145500E-02 6.678675100E-02 7.231461900E-02
335 2.348177500E-02 6.979360000E-03 -1.611515400E-01 -9.816994600E-02 -5.553233000E-03 3.394091000E-02 5.626875900E-02 6.962589900E-02 7.752810200E-02
340 3.512611500E-02 1.213523500E-02 -1.058687150E-01 -1.760079940E-01 -3.650384500E-02 2.504952300E-02 5.551445000E-02 7.259534300E-02 8.280195700E-02
