x N
1.1281799E+0 2.0239090E+21
1.1175009E+0 2.4386980E+21
1.1103984E+0 2.7166432E+21
1.1013970E+0 2.5095396E+21
1.0928416E+0 2.2254236E+21
1.0814135E+0 1.8998184E+21
1.0692084E+0 1.7822182E+21
1.0559297E+0 1.7676243E+21
1.0432110E+0 1.9326162E+21
1.0318713E+0 2.2550561E+21
1.0223708E+0 2.1799310E+21
1.0100633E+0 1.9835506E+21
9.9814972E-1 1.9140391E+21
9.8463768E-1 1.9513432E+21
9.7291103E-1 2.0352238E+21
9.6011180E-1 1.8761438E+21
9.4594658E-1 1.9544641E+21
9.3388817E-1 2.1088587E+21
9.2129456E-1 2.1712312E+21
9.0963629E-1 2.1572428E+21
8.9654048E-1 2.0292283E+21
8.8294993E-1 2.0638940E+21
8.6991419E-1 2.0837650E+21
8.5616294E-1 2.0407520E+21
8.4213017E-1 2.0366407E+21
