x N
1.2860647E+0 2.2339957E+21
1.2775899E+0 2.0535835E+21
1.2675536E+0 1.8392586E+21
1.2567647E+0 1.7801036E+21
1.2458570E+0 1.7907987E+21
1.2350104E+0 1.7152126E+21
1.2229326E+0 1.6873297E+21
1.2114949E+0 1.7353539E+21
1.1998439E+0 1.7136065E+21
1.1878852E+0 1.7067102E+21
1.1759030E+0 1.7201541E+21
1.1638893E+0 1.7282061E+21
1.1517716E+0 1.6942338E+21
1.1390091E+0 1.6831321E+21
1.1264562E+0 1.7079547E+21
1.1137799E+0 1.6883865E+21
1.1006401E+0 1.6698846E+21
1.0873702E+0 1.6859001E+21
1.0741644E+0 1.6743274E+21
1.0603756E+0 1.6657617E+21
1.0466869E+0 1.6787630E+21
1.0327497E+0 1.6643798E+21
1.0184446E+0 1.6711103E+21
1.0042324E+0 1.6675838E+21
9.8945304E-1 1.6472398E+21
