x N
1.1579575E+0 2.8821459E+21
1.1506629E+0 2.4929354E+21
1.1410198E+0 2.1434969E+21
1.1308128E+0 2.0532849E+21
1.1201111E+0 2.0320205E+21
1.1094890E+0 2.0043405E+21
1.0982793E+0 1.9520165E+21
1.0868468E+0 1.9174980E+21
1.0749848E+0 1.9075136E+21
1.0631773E+0 1.9443932E+21
1.0515073E+0 1.9392329E+21
1.0393691E+0 1.9199030E+21
1.0271835E+0 1.9084823E+21
1.0146054E+0 1.9031410E+21
1.0020474E+0 1.9171932E+21
9.8933863E-1 1.9078841E+21
9.7632922E-1 1.9261643E+21
9.6353186E-1 1.9673018E+21
9.5072357E-1 1.9791646E+21
9.3773448E-1 2.0119320E+21
9.2500078E-1 2.0434042E+21
9.1205275E-1 2.0281108E+21
8.9875607E-1 2.0702473E+21
8.8597429E-1 2.0965925E+21
8.7261784E-1 2.0664002E+21
