x N
1.2756150E+0 3.0369590E+21
1.2693351E+0 2.4894453E+21
1.2602379E+0 2.0142073E+21
1.2502069E+0 1.9072624E+21
1.2398802E+0 1.7985086E+21
1.2284310E+0 1.7651857E+21
1.2175013E+0 1.7818261E+21
1.2060527E+0 1.7409377E+21
1.1943828E+0 1.7313240E+21
1.1825795E+0 1.7416356E+21
1.1708174E+0 1.7449754E+21
1.1588200E+0 1.7331946E+21
1.1466494E+0 1.7060421E+21
1.1340036E+0 1.6998385E+21
1.1214711E+0 1.7180893E+21
1.1088117E+0 1.6976667E+21
1.0956811E+0 1.6977096E+21
1.0827208E+0 1.7206988E+21
1.0696270E+0 1.7034813E+21
1.0560771E+0 1.7028641E+21
1.0426389E+0 1.7223024E+21
1.0290463E+0 1.7085338E+21
1.0150266E+0 1.7171683E+21
1.0012019E+0 1.7241805E+21
9.8690316E-1 1.7073951E+21
