N x
1.2798429E+0 2.4536564E+21
1.2720914E+0 2.1996148E+21
1.2624840E+0 1.9176298E+21
1.2520363E+0 1.8229310E+21
1.2412150E+0 1.7432315E+21
1.2295971E+0 1.7329729E+21
1.2184412E+0 1.7621515E+21
1.2069884E+0 1.7281807E+21
1.1951687E+0 1.7223399E+21
1.1834102E+0 1.7226783E+21
1.1713573E+0 1.7326951E+21
1.1594978E+0 1.7319708E+21
1.1471835E+0 1.7020108E+21
1.1346368E+0 1.6877497E+21
1.1218349E+0 1.7018630E+21
1.1092164E+0 1.6919650E+21
1.0959654E+0 1.6780088E+21
1.0828253E+0 1.7070785E+21
1.0697079E+0 1.6952359E+21
1.0560531E+0 1.7060299E+21
1.0427727E+0 1.7181278E+21
1.0289551E+0 1.6940798E+21
1.0149252E+0 1.7133157E+21
1.0010447E+0 1.7187344E+21
9.8670849E-1 1.7116989E+21
9.7230586E-1 1.7415261E+21
9.5804655E-1 1.7343891E+21
9.4308476E-1 1.7236042E+21
9.2818811E-1 1.7438567E+21
9.1309524E-1 1.7351402E+21
8.9754531E-1 1.7076795E+21
8.8141799E-1 1.6950236E+21
8.6505370E-1 1.7003687E+21
8.4841502E-1 1.6690056E+21
8.3075596E-1 1.6439500E+21
8.1287093E-1 1.6140340E+21
7.9373302E-1 1.5673876E+21
7.7383840E-1 1.5303336E+21
7.5271458E-1 1.4841265E+21
7.3035476E-1 1.4604515E+21
7.0718536E-1 1.4572553E+21
