T d154 d184 d214 d244
d 150 180 210 240
290 1.253230300E+00 1.250678711E+00 1.250104620E+00 1.249157489E+00
295 1.256539900E+00 1.253603923E+00 1.252941909E+00 1.251860567E+00
300 1.259520710E+00 1.256210632E+00 1.255256072E+00 1.253992669E+00
305 1.261818321E+00 1.258158304E+00 1.256756018E+00 1.255222591E+00
310 1.263086953E+00 1.259197401E+00 1.257078409E+00 1.255172399E+00
315 1.263152902E+00 1.258681800E+00 1.255990528E+00 1.253291509E+00
320 1.261749436E+00 1.256793939E+00 1.253265217E+00 1.249886794E+00
325 1.258578723E+00 1.252830618E+00 1.248615121E+00 1.244488323E+00
330 1.253416261E+00 1.246941286E+00 1.242104010E+00 1.237151630E+00
335 1.246381983E+00 1.239044380E+00 1.233435560E+00 1.227832554E+00
340 1.237328030E+00 1.229080573E+00 1.222686617E+00 1.216485834E+00
