N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.034533000E-03 5.149996000E-03 4.508179000E-03 4.009345000E-03
1.016672606E+01 4.288040000E-03 3.636016000E-03 3.166983000E-03 2.804767000E-03
1.033324570E+01 3.007340000E-03 2.536996000E-03 2.200632000E-03 1.941948000E-03
1.049996187E+01 2.088248000E-03 1.754109000E-03 1.515981000E-03 1.333260000E-03
1.066670514E+01 1.438918000E-03 1.203952000E-03 1.036743000E-03 9.085280000E-04
1.083333839E+01 9.852830000E-04 8.210790000E-04 7.041910000E-04 6.145040000E-04
1.100000000E+01 6.708770000E-04 5.564790000E-04 4.748990000E-04 4.122020000E-04
1.116672606E+01 4.542140000E-04 3.745700000E-04 3.176100000E-04 2.737540000E-04
1.133324570E+01 3.055600000E-04 2.500620000E-04 2.102490000E-04 1.795710000E-04
1.149996187E+01 2.039570000E-04 1.652380000E-04 1.374180000E-04 1.160420000E-04
1.166670514E+01 1.348080000E-04 1.078140000E-04 8.848000000E-05 7.377300000E-05
1.183333839E+01 8.803900000E-05 6.933500000E-05 5.611100000E-05 4.628100000E-05
1.200000000E+01 5.672600000E-05 4.399300000E-05 3.525100000E-05 2.901900000E-05
1.216672606E+01 3.612400000E-05 2.776500000E-05 2.232300000E-05 1.868100000E-05
1.233324570E+01 2.294900000E-05 1.779300000E-05 1.469700000E-05 1.278100000E-05
1.249996187E+01 1.486400000E-05 1.196000000E-05 1.038600000E-05 9.487000000E-06
1.266670514E+01 1.013900000E-05 8.677000000E-06 7.967000000E-06 7.580000000E-06
1.283333839E+01 7.474000000E-06 6.817000000E-06 6.530000000E-06 6.370000000E-06
1.300000000E+01 5.956000000E-06 5.689000000E-06 5.583000000E-06 5.513000000E-06
