N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 9.693956000E-03 8.331825000E-03 7.334264000E-03 6.559501000E-03
1.016672606E+01 6.940852000E-03 5.922195000E-03 5.183956000E-03 4.615033000E-03
1.033324570E+01 4.896073000E-03 4.153381000E-03 3.619101000E-03 3.209517000E-03
1.049996187E+01 3.414553000E-03 2.882916000E-03 2.502266000E-03 2.211362000E-03
1.066670514E+01 2.360550000E-03 1.984765000E-03 1.716361000E-03 1.511499000E-03
1.083333839E+01 1.620506000E-03 1.357018000E-03 1.168911000E-03 1.025289000E-03
1.100000000E+01 1.105756000E-03 9.218270000E-04 7.903520000E-04 6.898070000E-04
1.116672606E+01 7.501070000E-04 6.219190000E-04 5.300400000E-04 4.596050000E-04
1.133324570E+01 5.055900000E-04 4.162030000E-04 3.519050000E-04 3.024950000E-04
1.149996187E+01 3.381460000E-04 2.757070000E-04 2.306470000E-04 1.960050000E-04
1.166670514E+01 2.239280000E-04 1.802550000E-04 1.487180000E-04 1.245870000E-04
1.183333839E+01 1.463990000E-04 1.159130000E-04 9.403600000E-05 7.754600000E-05
1.200000000E+01 9.418700000E-05 7.312000000E-05 5.829900000E-05 4.748800000E-05
1.216672606E+01 5.949700000E-05 4.531000000E-05 3.574600000E-05 2.916600000E-05
1.233324570E+01 3.698500000E-05 2.791000000E-05 2.223500000E-05 1.866000000E-05
1.249996187E+01 2.292700000E-05 1.760700000E-05 1.462600000E-05 1.293900000E-05
1.266670514E+01 1.462200000E-05 1.186200000E-05 1.050800000E-05 9.809000000E-06
1.283333839E+01 9.996000000E-06 8.753000000E-06 8.210000000E-06 7.941000000E-06
1.300000000E+01 7.486000000E-06 6.987000000E-06 6.778000000E-06 6.675000000E-06
