T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.235475755E+00 1.208745633E+00 2.673012200E-02 1.232786079E+00 1.206244351E+00 2.654172800E-02 2.689676000E-03 2.501282000E-03
295 1.236602331E+00 1.210155952E+00 2.644637900E-02 1.234166515E+00 1.207774111E+00 2.639240400E-02 2.435816000E-03 2.381841000E-03
300 1.237784344E+00 1.212298535E+00 2.548580900E-02 1.235490819E+00 1.209943614E+00 2.554720500E-02 2.293525000E-03 2.354921000E-03
305 1.238316935E+00 1.214670277E+00 2.364665800E-02 1.236056563E+00 1.212231694E+00 2.382486900E-02 2.260372000E-03 2.438583000E-03
310 1.236404728E+00 1.216846862E+00 1.955786600E-02 1.234094521E+00 1.214236917E+00 1.985760400E-02 2.310207000E-03 2.609945000E-03
315 1.231301873E+00 1.218584178E+00 1.271769500E-02 1.228893714E+00 1.215734814E+00 1.315890000E-02 2.408159000E-03 2.849364000E-03
320 1.219099638E+00 1.219914658E+00 -8.150200000E-04 1.216639473E+00 1.216697644E+00 -5.817100000E-05 2.460165000E-03 3.217014000E-03
325 1.194266604E+00 1.220795203E+00 -2.652859900E-02 1.191969142E+00 1.217134301E+00 -2.516515900E-02 2.297462000E-03 3.660902000E-03
330 1.148704442E+00 1.218981780E+00 -7.027733800E-02 1.147064551E+00 1.214864627E+00 -6.780007600E-02 1.639891000E-03 4.117153000E-03
335 1.071922728E+00 1.213383961E+00 -1.414612330E-01 1.071781294E+00 1.208860733E+00 -1.370794390E-01 1.414340000E-04 4.523228000E-03
340 1.008800490E+00 1.199443353E+00 -1.906428630E-01 1.007926365E+00 1.194821583E+00 -1.868952180E-01 8.741250000E-04 4.621770000E-03
