d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.285488828E+00 1.229061701E+00 5.642712700E-02 1.257814966E+00 1.212062444E+00 4.575252200E-02 2.767386200E-02 1.699925700E-02
150 1.016672606E+01 1.285533278E+00 1.229200540E+00 5.633273800E-02 1.264109010E+00 1.217072832E+00 4.703617800E-02 2.142426800E-02 1.212770800E-02
150 1.033324570E+01 1.285598265E+00 1.229401378E+00 5.619688700E-02 1.269110832E+00 1.220823284E+00 4.828754800E-02 1.648743300E-02 8.578094000E-03
150 1.049996187E+01 1.285693153E+00 1.229690088E+00 5.600306500E-02 1.273139472E+00 1.223668629E+00 4.947084300E-02 1.255368100E-02 6.021459000E-03
150 1.066670514E+01 1.285831390E+00 1.230101394E+00 5.572999600E-02 1.276405285E+00 1.225901014E+00 5.050427100E-02 9.426105000E-03 4.200380000E-03
150 1.083333839E+01 1.286032130E+00 1.230679988E+00 5.535214200E-02 1.279058898E+00 1.227763258E+00 5.129564000E-02 6.973232000E-03 2.916730000E-03
150 1.100000000E+01 1.286322249E+00 1.231480000E+00 5.484224900E-02 1.281232285E+00 1.229459419E+00 5.177286600E-02 5.089964000E-03 2.020581000E-03
150 1.116672606E+01 1.286738731E+00 1.232561178E+00 5.417755300E-02 1.283060672E+00 1.231160750E+00 5.189992200E-02 3.678059000E-03 1.400428000E-03
150 1.133324570E+01 1.287331057E+00 1.233980769E+00 5.335028800E-02 1.284687952E+00 1.233005910E+00 5.168204200E-02 2.643105000E-03 9.748590000E-04
150 1.149996187E+01 1.288162789E+00 1.235781334E+00 5.238145500E-02 1.286263963E+00 1.235096099E+00 5.116786400E-02 1.898826000E-03 6.852350000E-04
150 1.166670514E+01 1.289311070E+00 1.237978913E+00 5.133215700E-02 1.287939510E+00 1.237489136E+00 5.045037400E-02 1.371560000E-03 4.897770000E-04
150 1.183333839E+01 1.290862368E+00 1.240558066E+00 5.030430200E-02 1.289860303E+00 1.240199325E+00 4.966097800E-02 1.002065000E-03 3.587410000E-04
150 1.200000000E+01 1.292902872E+00 1.243478668E+00 4.942420400E-02 1.292158075E+00 1.243207594E+00 4.895048100E-02 7.447970000E-04 2.710740000E-04
150 1.216672606E+01 1.295503679E+00 1.246691908E+00 4.881177100E-02 1.294937859E+00 1.246479930E+00 4.845792900E-02 5.658200000E-04 2.119780000E-04
150 1.233324570E+01 1.298703742E+00 1.250157526E+00 4.854621600E-02 1.298263312E+00 1.249986253E+00 4.827705900E-02 4.404300000E-04 1.712730000E-04
150 1.249996187E+01 1.302496850E+00 1.253854898E+00 4.864195200E-02 1.302145818E+00 1.253712693E+00 4.843312500E-02 3.510320000E-04 1.422050000E-04
150 1.266670514E+01 1.306830635E+00 1.257784803E+00 4.904583200E-02 1.306545230E+00 1.257664363E+00 4.888086700E-02 2.854050000E-04 1.204400000E-04
150 1.283333839E+01 1.311621441E+00 1.261962921E+00 4.965852000E-02 1.311386041E+00 1.261859595E+00 4.952644600E-02 2.354000000E-04 1.033260000E-04
150 1.300000000E+01 1.316778769E+00 1.266409162E+00 5.036960700E-02 1.316582950E+00 1.266319909E+00 5.026304100E-02 1.958190000E-04 8.925300000E-05
180 1.000000000E+01 1.282656376E+00 1.224847782E+00 5.780859400E-02 1.256017199E+00 1.208010167E+00 4.800703200E-02 2.663917700E-02 1.683761500E-02
180 1.016672606E+01 1.282718278E+00 1.225059748E+00 5.765853000E-02 1.262417676E+00 1.213125430E+00 4.929224600E-02 2.030060200E-02 1.193431800E-02
180 1.033324570E+01 1.282808627E+00 1.225364289E+00 5.744433800E-02 1.267429816E+00 1.216979050E+00 5.045076600E-02 1.537881100E-02 8.385239000E-03
180 1.049996187E+01 1.282940209E+00 1.225797805E+00 5.714240400E-02 1.271400759E+00 1.219949620E+00 5.145113900E-02 1.153945000E-02 5.848185000E-03
180 1.066670514E+01 1.283131183E+00 1.226406934E+00 5.672424900E-02 1.274575655E+00 1.222352264E+00 5.222339100E-02 8.555528000E-03 4.054670000E-03
180 1.083333839E+01 1.283407008E+00 1.227247703E+00 5.615930500E-02 1.277141346E+00 1.224448177E+00 5.269316900E-02 6.265662000E-03 2.799526000E-03
180 1.100000000E+01 1.283802614E+00 1.228380990E+00 5.542162400E-02 1.279261797E+00 1.226451697E+00 5.281010000E-02 4.540817000E-03 1.929293000E-03
180 1.116672606E+01 1.284364552E+00 1.229863132E+00 5.450142000E-02 1.281096611E+00 1.228531791E+00 5.256482000E-02 3.267941000E-03 1.331341000E-03
180 1.133324570E+01 1.285152304E+00 1.231732105E+00 5.342019900E-02 1.282805783E+00 1.230807877E+00 5.199790600E-02 2.346521000E-03 9.242280000E-04
180 1.149996187E+01 1.286237642E+00 1.233994393E+00 5.224324900E-02 1.284547287E+00 1.233344743E+00 5.120254400E-02 1.690355000E-03 6.496500000E-04
180 1.166670514E+01 1.287700372E+00 1.236620310E+00 5.108006200E-02 1.286471336E+00 1.236154239E+00 5.031709700E-02 1.229036000E-03 4.660710000E-04
180 1.183333839E+01 1.289619567E+00 1.239553628E+00 5.006593900E-02 1.288712018E+00 1.239209656E+00 4.950236200E-02 9.075490000E-04 3.439720000E-04
180 1.200000000E+01 1.292060580E+00 1.242732231E+00 4.932834900E-02 1.291376223E+00 1.242469653E+00 4.890657000E-02 6.843570000E-04 2.625780000E-04
180 1.216672606E+01 1.295060698E+00 1.246109031E+00 4.895166700E-02 1.294531842E+00 1.245901525E+00 4.863031700E-02 5.288560000E-04 2.075060000E-04
180 1.233324570E+01 1.298618542E+00 1.249663750E+00 4.895479200E-02 1.298199543E+00 1.249494584E+00 4.870495900E-02 4.189990000E-04 1.691660000E-04
180 1.249996187E+01 1.302693242E+00 1.253402932E+00 4.929031000E-02 1.302353922E+00 1.253261577E+00 4.909234500E-02 3.393200000E-04 1.413550000E-04
180 1.266670514E+01 1.307216585E+00 1.257351172E+00 4.986541300E-02 1.306937181E+00 1.257230957E+00 4.970622400E-02 2.794040000E-04 1.202150000E-04
180 1.283333839E+01 1.312113535E+00 1.261539075E+00 5.057446000E-02 1.311880990E+00 1.261435708E+00 5.044528200E-02 2.325450000E-04 1.033670000E-04
180 1.300000000E+01 1.317319268E+00 1.265993310E+00 5.132595800E-02 1.317124678E+00 1.265903928E+00 5.122075000E-02 1.945900000E-04 8.938200000E-05
210 1.000000000E+01 1.280165244E+00 1.221625214E+00 5.854003000E-02 1.254063031E+00 1.204758590E+00 4.930444100E-02 2.610221300E-02 1.686662400E-02
210 1.016672606E+01 1.280247924E+00 1.221929564E+00 5.831836000E-02 1.260602674E+00 1.210029739E+00 5.057293500E-02 1.964525000E-02 1.189982500E-02
210 1.033324570E+01 1.280368340E+00 1.222363403E+00 5.800493700E-02 1.265671649E+00 1.214043526E+00 5.162812300E-02 1.469669100E-02 8.319877000E-03
210 1.049996187E+01 1.280543137E+00 1.222974088E+00 5.756904900E-02 1.269644124E+00 1.217200749E+00 5.244337500E-02 1.089901300E-02 5.773339000E-03
210 1.066670514E+01 1.280795659E+00 1.223818965E+00 5.697669400E-02 1.272796652E+00 1.219836542E+00 5.296011000E-02 7.999007000E-03 3.982423000E-03
210 1.083333839E+01 1.281157970E+00 1.224961025E+00 5.619694500E-02 1.275347087E+00 1.222225296E+00 5.312179100E-02 5.810883000E-03 2.735729000E-03
210 1.100000000E+01 1.281672842E+00 1.226459130E+00 5.521371200E-02 1.277485721E+00 1.224582857E+00 5.290286400E-02 4.187121000E-03 1.876273000E-03
210 1.116672606E+01 1.282395057E+00 1.228353130E+00 5.404192700E-02 1.279391327E+00 1.227063623E+00 5.232770400E-02 3.003730000E-03 1.289507000E-03
210 1.133324570E+01 1.283390841E+00 1.230648426E+00 5.274241500E-02 1.281235065E+00 1.229755391E+00 5.147967400E-02 2.155776000E-03 8.930350000E-04
210 1.149996187E+01 1.284734116E+00 1.233308734E+00 5.142538200E-02 1.283177207E+00 1.232680858E+00 5.049634900E-02 1.556909000E-03 6.278760000E-04
210 1.166670514E+01 1.286498679E+00 1.236265168E+00 5.023351100E-02 1.285359970E+00 1.235813181E+00 4.954678900E-02 1.138709000E-03 4.519870000E-04
210 1.183333839E+01 1.288746730E+00 1.239439792E+00 4.930693800E-02 1.287898029E+00 1.239104172E+00 4.879385700E-02 8.487010000E-04 3.356200000E-04
210 1.200000000E+01 1.291516498E+00 1.242771498E+00 4.874500000E-02 1.290868749E+00 1.242513433E+00 4.835531600E-02 6.477490000E-04 2.580650000E-04
210 1.216672606E+01 1.294813083E+00 1.246231573E+00 4.858151000E-02 1.294305786E+00 1.246026273E+00 4.827951300E-02 5.072970000E-04 2.053000000E-04
210 1.233324570E+01 1.298607092E+00 1.249824682E+00 4.878241000E-02 1.298200033E+00 1.249656466E+00 4.854356700E-02 4.070590000E-04 1.682160000E-04
210 1.249996187E+01 1.302843774E+00 1.253579059E+00 4.926471500E-02 1.302510639E+00 1.253438039E+00 4.907260000E-02 3.331350000E-04 1.410200000E-04
210 1.266670514E+01 1.307460045E+00 1.257533020E+00 4.992702500E-02 1.307183623E+00 1.257412879E+00 4.977074400E-02 2.764220000E-04 1.201410000E-04
210 1.283333839E+01 1.312400364E+00 1.261723545E+00 5.067681900E-02 1.312169135E+00 1.261620157E+00 5.054897800E-02 2.312290000E-04 1.033880000E-04
210 1.300000000E+01 1.317622249E+00 1.266167411E+00 5.145483800E-02 1.317428170E+00 1.266078006E+00 5.135016400E-02 1.940790000E-04 8.940500000E-05
240 1.000000000E+01 1.278020069E+00 1.218634331E+00 5.938573800E-02 1.252179561E+00 1.201681656E+00 5.049790500E-02 2.584050800E-02 1.695267500E-02
240 1.016672606E+01 1.278126954E+00 1.219049589E+00 5.907736500E-02 1.258871949E+00 1.207130345E+00 5.174160400E-02 1.925500500E-02 1.191924400E-02
240 1.033324570E+01 1.278282202E+00 1.219636319E+00 5.864588300E-02 1.264023498E+00 1.211335281E+00 5.268821700E-02 1.425870400E-02 8.301038000E-03
240 1.049996187E+01 1.278506692E+00 1.220452166E+00 5.805452600E-02 1.268033583E+00 1.214716159E+00 5.331742400E-02 1.047310900E-02 5.736007000E-03
240 1.066670514E+01 1.278829207E+00 1.221562214E+00 5.726699300E-02 1.271207032E+00 1.217623194E+00 5.358383800E-02 7.622175000E-03 3.939020000E-03
240 1.083333839E+01 1.279288356E+00 1.223030047E+00 5.625830900E-02 1.273788563E+00 1.220336536E+00 5.345202700E-02 5.499793000E-03 2.693511000E-03
240 1.100000000E+01 1.279933955E+00 1.224902626E+00 5.503132900E-02 1.275990303E+00 1.223063400E+00 5.292690300E-02 3.943652000E-03 1.839226000E-03
240 1.116672606E+01 1.280826799E+00 1.227192392E+00 5.363440700E-02 1.278005660E+00 1.225932806E+00 5.207285400E-02 2.821139000E-03 1.259586000E-03
240 1.133324570E+01 1.282035644E+00 1.229865553E+00 5.217009100E-02 1.280011862E+00 1.228994812E+00 5.101705000E-02 2.023782000E-03 8.707410000E-04
240 1.149996187E+01 1.283630335E+00 1.232846649E+00 5.078368600E-02 1.282165510E+00 1.232234035E+00 4.993147500E-02 1.464825000E-03 6.126140000E-04
240 1.166670514E+01 1.285671560E+00 1.236042026E+00 4.962953400E-02 1.284594658E+00 1.235599575E+00 4.899508300E-02 1.076902000E-03 4.424510000E-04
240 1.183333839E+01 1.288199613E+00 1.239370760E+00 4.882885300E-02 1.287390549E+00 1.239040610E+00 4.834993900E-02 8.090640000E-04 3.301500000E-04
240 1.200000000E+01 1.291225985E+00 1.242787098E+00 4.843888700E-02 1.290602348E+00 1.242531924E+00 4.807042400E-02 6.236370000E-04 2.551740000E-04
240 1.216672606E+01 1.294731481E+00 1.246285616E+00 4.844586500E-02 1.294238023E+00 1.246081726E+00 4.815629700E-02 4.934580000E-04 2.038900000E-04
240 1.233324570E+01 1.298672829E+00 1.249892231E+00 4.878059800E-02 1.298273268E+00 1.249724682E+00 4.854858600E-02 3.995610000E-04 1.675490000E-04
240 1.249996187E+01 1.302996608E+00 1.253649281E+00 4.934732700E-02 1.302667323E+00 1.253508576E+00 4.915874700E-02 3.292850000E-04 1.407050000E-04
240 1.266670514E+01 1.307654108E+00 1.257602011E+00 5.005209700E-02 1.307379569E+00 1.257482038E+00 4.989753100E-02 2.745390000E-04 1.199730000E-04
240 1.283333839E+01 1.312608691E+00 1.261776541E+00 5.083215000E-02 1.312378353E+00 1.261674041E+00 5.070431200E-02 2.303380000E-04 1.025000000E-04
240 1.300000000E+01 1.317832754E+00 1.266264753E+00 5.156800100E-02 1.317639094E+00 1.266174909E+00 5.146418500E-02 1.936600000E-04 8.984400000E-05
