d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.279859175E+00 1.046131002E+00 2.337281730E-01 1.250727519E+00 1.030859394E+00 2.198681250E-01 2.913165600E-02 1.527160800E-02
150 1.016672606E+01 1.279918108E+00 1.046345884E+00 2.335722240E-01 1.255759563E+00 1.034599696E+00 2.211598670E-01 2.415854500E-02 1.174618800E-02
150 1.033324570E+01 1.280004224E+00 1.046655273E+00 2.333489510E-01 1.260344101E+00 1.037856184E+00 2.224879170E-01 1.966012300E-02 8.799089000E-03
150 1.049996187E+01 1.280129971E+00 1.047100197E+00 2.330297740E-01 1.264501666E+00 1.040640617E+00 2.238610490E-01 1.562830500E-02 6.459580000E-03
150 1.066670514E+01 1.280313252E+00 1.047736287E+00 2.325769650E-01 1.268195707E+00 1.043059371E+00 2.251363360E-01 1.211754500E-02 4.676916000E-03
150 1.083333839E+01 1.280579613E+00 1.048636349E+00 2.319432640E-01 1.271400910E+00 1.045276719E+00 2.261241910E-01 9.178703000E-03 3.359630000E-03
150 1.100000000E+01 1.280965040E+00 1.049891004E+00 2.310740360E-01 1.274146021E+00 1.047483720E+00 2.266623010E-01 6.819019000E-03 2.407284000E-03
150 1.116672606E+01 1.281519254E+00 1.051603228E+00 2.299160260E-01 1.276523708E+00 1.049875029E+00 2.266486790E-01 4.995546000E-03 1.728199000E-03
150 1.133324570E+01 1.282309089E+00 1.053873842E+00 2.284352470E-01 1.278678190E+00 1.052626572E+00 2.260516180E-01 3.630899000E-03 1.247270000E-03
150 1.149996187E+01 1.283420803E+00 1.056774978E+00 2.266458250E-01 1.280786021E+00 1.055868380E+00 2.249176410E-01 2.634782000E-03 9.065980000E-04
150 1.166670514E+01 1.284959256E+00 1.060315032E+00 2.246442240E-01 1.283038649E+00 1.059651301E+00 2.233873480E-01 1.920607000E-03 6.637310000E-04
150 1.183333839E+01 1.287040929E+00 1.064410661E+00 2.226302680E-01 1.285626598E+00 1.063922089E+00 2.217045090E-01 1.414331000E-03 4.885720000E-04
150 1.200000000E+01 1.289777842E+00 1.068886259E+00 2.208915830E-01 1.288720760E+00 1.068525630E+00 2.201951300E-01 1.057082000E-03 3.606290000E-04
150 1.216672606E+01 1.293252187E+00 1.073512849E+00 2.197393380E-01 1.292447885E+00 1.073246767E+00 2.192011180E-01 8.043020000E-04 2.660820000E-04
150 1.233324570E+01 1.297487820E+00 1.078068491E+00 2.194193290E-01 1.296864378E+00 1.077872719E+00 2.189916590E-01 6.234420000E-04 1.957720000E-04
150 1.249996187E+01 1.302432162E+00 1.082386249E+00 2.200459130E-01 1.301940701E+00 1.082242892E+00 2.196978090E-01 4.914610000E-04 1.433570000E-04
150 1.266670514E+01 1.307962658E+00 1.086367479E+00 2.215951790E-01 1.307570084E+00 1.086263127E+00 2.213069570E-01 3.925740000E-04 1.043520000E-04
150 1.283333839E+01 1.313919607E+00 1.089967939E+00 2.239516680E-01 1.313603259E+00 1.089892475E+00 2.237107840E-01 3.163480000E-04 7.546400000E-05
150 1.300000000E+01 1.320147946E+00 1.093177139E+00 2.269708070E-01 1.319891869E+00 1.093122982E+00 2.267688870E-01 2.560770000E-04 5.415700000E-05
180 1.000000000E+01 1.275661320E+00 1.041538484E+00 2.341228360E-01 1.249104133E+00 1.028281293E+00 2.208228400E-01 2.655718700E-02 1.325719100E-02
180 1.016672606E+01 1.275740606E+00 1.041830028E+00 2.339105780E-01 1.254004213E+00 1.031647102E+00 2.223571110E-01 2.173639300E-02 1.018292600E-02
180 1.033324570E+01 1.275856346E+00 1.042249408E+00 2.336069380E-01 1.258374434E+00 1.034617645E+00 2.237567890E-01 1.748191200E-02 7.631763000E-03
180 1.049996187E+01 1.276025047E+00 1.042849811E+00 2.331752360E-01 1.262267214E+00 1.037231946E+00 2.250352680E-01 1.375783300E-02 5.617865000E-03
180 1.066670514E+01 1.276270281E+00 1.043701702E+00 2.325685790E-01 1.265686884E+00 1.039612523E+00 2.260743610E-01 1.058339700E-02 4.089179000E-03
180 1.083333839E+01 1.276625281E+00 1.044894069E+00 2.317312120E-01 1.268651025E+00 1.041932326E+00 2.267186990E-01 7.974256000E-03 2.961743000E-03
180 1.100000000E+01 1.277136087E+00 1.046530826E+00 2.306052610E-01 1.271225564E+00 1.044384587E+00 2.268409770E-01 5.910523000E-03 2.146239000E-03
180 1.116672606E+01 1.277864769E+00 1.048718591E+00 2.291461780E-01 1.273530373E+00 1.047155931E+00 2.263744420E-01 4.334396000E-03 1.562660000E-03
180 1.133324570E+01 1.278891883E+00 1.051542896E+00 2.273489870E-01 1.275726826E+00 1.050396753E+00 2.253300730E-01 3.165057000E-03 1.146143000E-03
180 1.149996187E+01 1.280316198E+00 1.055034113E+00 2.252820850E-01 1.277999777E+00 1.054186844E+00 2.238129330E-01 2.316421000E-03 8.472690000E-04
180 1.166670514E+01 1.282249090E+00 1.059135715E+00 2.231133750E-01 1.280539395E+00 1.058505340E+00 2.220340550E-01 1.709695000E-03 6.303750000E-04
180 1.183333839E+01 1.284800678E+00 1.063695581E+00 2.211050970E-01 1.283521390E+00 1.063225010E+00 2.202963800E-01 1.279288000E-03 4.705710000E-04
180 1.200000000E+01 1.288057182E+00 1.068495339E+00 2.195618430E-01 1.287083213E+00 1.068144020E+00 2.189391930E-01 9.739690000E-04 3.513190000E-04
180 1.216672606E+01 1.292054176E+00 1.073307371E+00 2.187468050E-01 1.291298717E+00 1.073045880E+00 2.182528370E-01 7.554590000E-04 2.614910000E-04
180 1.233324570E+01 1.296757491E+00 1.077946797E+00 2.188106940E-01 1.296161268E+00 1.077753169E+00 2.184080990E-01 5.962230000E-04 1.936280000E-04
180 1.249996187E+01 1.302065361E+00 1.082292492E+00 2.197728690E-01 1.301588196E+00 1.082150052E+00 2.194381440E-01 4.771650000E-04 1.424400000E-04
180 1.266670514E+01 1.307835713E+00 1.086278929E+00 2.215567840E-01 1.307450157E+00 1.086174930E+00 2.212752270E-01 3.855560000E-04 1.039990000E-04
180 1.283333839E+01 1.313924764E+00 1.089877877E+00 2.240468870E-01 1.313611582E+00 1.089802566E+00 2.238090160E-01 3.131820000E-04 7.531100000E-05
180 1.300000000E+01 1.320214260E+00 1.093072633E+00 2.271416270E-01 1.319959433E+00 1.093022415E+00 2.269370180E-01 2.548270000E-04 5.021800000E-05
210 1.000000000E+01 1.272786694E+00 1.038125206E+00 2.346614880E-01 1.248123821E+00 1.026334667E+00 2.217891540E-01 2.466287300E-02 1.179053900E-02
210 1.016672606E+01 1.272888076E+00 1.038498952E+00 2.343891240E-01 1.252937130E+00 1.029443690E+00 2.234934400E-01 1.995094600E-02 9.055262000E-03
210 1.033324570E+01 1.273035873E+00 1.039034976E+00 2.340008970E-01 1.257153569E+00 1.032236533E+00 2.249170360E-01 1.588230400E-02 6.798443000E-03
210 1.049996187E+01 1.273250840E+00 1.039798256E+00 2.334525840E-01 1.260856708E+00 1.034773634E+00 2.260830740E-01 1.239413200E-02 5.024622000E-03
210 1.066670514E+01 1.273562323E+00 1.040872623E+00 2.326897000E-01 1.264087225E+00 1.037191029E+00 2.268961960E-01 9.475098000E-03 3.681594000E-03
210 1.083333839E+01 1.274011156E+00 1.042359176E+00 2.316519800E-01 1.266898339E+00 1.039667614E+00 2.272307250E-01 7.112817000E-03 2.691562000E-03
210 1.100000000E+01 1.274652778E+00 1.044367915E+00 2.302848630E-01 1.269385298E+00 1.042394033E+00 2.269912650E-01 5.267480000E-03 1.973882000E-03
210 1.116672606E+01 1.275559862E+00 1.046998165E+00 2.285616970E-01 1.271688344E+00 1.045540856E+00 2.261474880E-01 3.871518000E-03 1.457309000E-03
210 1.133324570E+01 1.276822928E+00 1.050307779E+00 2.265151490E-01 1.273980077E+00 1.049222955E+00 2.247571220E-01 2.842851000E-03 1.084824000E-03
210 1.149996187E+01 1.278546606E+00 1.054278324E+00 2.242682820E-01 1.276447237E+00 1.053464818E+00 2.229824190E-01 2.099369000E-03 8.135060000E-04
210 1.166670514E+01 1.280838855E+00 1.058795806E+00 2.220430490E-01 1.279270421E+00 1.058182971E+00 2.210874500E-01 1.568434000E-03 6.128350000E-04
210 1.183333839E+01 1.283791839E+00 1.063665637E+00 2.201262020E-01 1.282601016E+00 1.063203462E+00 2.193975540E-01 1.190823000E-03 4.621750000E-04
210 1.200000000E+01 1.287457340E+00 1.068660698E+00 2.187966420E-01 1.286536415E+00 1.068313038E+00 2.182233770E-01 9.209250000E-04 3.476600000E-04
210 1.216672606E+01 1.291825851E+00 1.073577507E+00 2.182483440E-01 1.291100702E+00 1.073317292E+00 2.177834100E-01 7.251490000E-04 2.602150000E-04
210 1.233324570E+01 1.296822192E+00 1.078267903E+00 2.185542890E-01 1.296242445E+00 1.078074434E+00 2.181680110E-01 5.797470000E-04 1.934690000E-04
210 1.249996187E+01 1.302324806E+00 1.082639954E+00 2.196848520E-01 1.301856166E+00 1.082497293E+00 2.193588730E-01 4.686400000E-04 1.426610000E-04
210 1.266670514E+01 1.308200338E+00 1.086643449E+00 2.215568890E-01 1.307818988E+00 1.086539159E+00 2.212798290E-01 3.813500000E-04 1.042900000E-04
210 1.283333839E+01 1.314333060E+00 1.090239100E+00 2.240939600E-01 1.314021856E+00 1.090168202E+00 2.238536540E-01 3.112040000E-04 7.089800000E-05
210 1.300000000E+01 1.320634408E+00 1.093609285E+00 2.270251230E-01 1.320380475E+00 1.093554762E+00 2.268257130E-01 2.539330000E-04 5.452300000E-05
240 1.000000000E+01 1.270203572E+00 1.212321422E+00 5.788215000E-02 1.246951028E+00 1.202079249E+00 4.487177900E-02 2.325254400E-02 1.024217300E-02
240 1.016672606E+01 1.270328786E+00 1.212678084E+00 5.765070200E-02 1.251713219E+00 1.205350439E+00 4.636278000E-02 1.861556700E-02 7.327645000E-03
240 1.033324570E+01 1.270511018E+00 1.213181926E+00 5.732909200E-02 1.255823904E+00 1.207976450E+00 4.784745400E-02 1.468711400E-02 5.205476000E-03
240 1.049996187E+01 1.270775390E+00 1.213882908E+00 5.689248200E-02 1.259395630E+00 1.210202742E+00 4.919288800E-02 1.137976000E-02 3.680166000E-03
240 1.066670514E+01 1.271157043E+00 1.214838679E+00 5.631836400E-02 1.262500988E+00 1.212240250E+00 5.026073800E-02 8.656055000E-03 2.598429000E-03
240 1.083333839E+01 1.271704093E+00 1.216108990E+00 5.559510300E-02 1.265223012E+00 1.214267777E+00 5.095523500E-02 6.481081000E-03 1.841213000E-03
240 1.100000000E+01 1.272480410E+00 1.217746548E+00 5.473386200E-02 1.267680450E+00 1.216428978E+00 5.125147200E-02 4.799960000E-03 1.317570000E-03
240 1.116672606E+01 1.273567048E+00 1.219786860E+00 5.378018800E-02 1.270028752E+00 1.218827629E+00 5.120112300E-02 3.538296000E-03 9.592310000E-04
240 1.133324570E+01 1.275060409E+00 1.222241388E+00 5.281902100E-02 1.272446758E+00 1.221525658E+00 5.092110000E-02 2.613651000E-03 7.157300000E-04
240 1.149996187E+01 1.277064665E+00 1.225098175E+00 5.196649000E-02 1.275117372E+00 1.224547925E+00 5.056944700E-02 1.947293000E-03 5.502500000E-04
240 1.166670514E+01 1.279676607E+00 1.228329842E+00 5.134676500E-02 1.278205231E+00 1.227893365E+00 5.031186600E-02 1.471376000E-03 4.364770000E-04
240 1.183333839E+01 1.282963971E+00 1.231905383E+00 5.105858800E-02 1.281832460E+00 1.231549208E+00 5.028325200E-02 1.131511000E-03 3.561750000E-04
240 1.200000000E+01 1.286943557E+00 1.235801214E+00 5.114234300E-02 1.286057183E+00 1.235504018E+00 5.055316500E-02 8.863740000E-04 2.971960000E-04
240 1.216672606E+01 1.291570324E+00 1.240007151E+00 5.156317300E-02 1.290864322E+00 1.239755307E+00 5.110901500E-02 7.060020000E-04 2.518440000E-04
240 1.233324570E+01 1.296747110E+00 1.244524573E+00 5.222253700E-02 1.296177470E+00 1.244309187E+00 5.186828300E-02 5.696400000E-04 2.153860000E-04
240 1.249996187E+01 1.302353070E+00 1.249358754E+00 5.299431600E-02 1.301889525E+00 1.249173773E+00 5.271575200E-02 4.635450000E-04 1.849810000E-04
240 1.266670514E+01 1.308274608E+00 1.254510767E+00 5.376384100E-02 1.307895716E+00 1.254351831E+00 5.354388500E-02 3.788920000E-04 1.589360000E-04
240 1.283333839E+01 1.314421206E+00 1.259975574E+00 5.444563200E-02 1.314111143E+00 1.259839295E+00 5.427184800E-02 3.100630000E-04 1.362790000E-04
240 1.300000000E+01 1.320723019E+00 1.265739358E+00 5.498366100E-02 1.320469612E+00 1.265622819E+00 5.484679300E-02 2.534070000E-04 1.165390000E-04
