N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 300 1.800E-4 1.230882544E+00 1.266675723E+00
1.468000E+10 1.000E+17 300 1.800E-4 1.252554138E+00 1.267495754E+00
2.154000E+10 1.000E+17 300 1.800E-4 1.259983504E+00 1.268587347E+00
3.162000E+10 1.000E+17 300 1.800E-4 1.263353899E+00 1.269730288E+00
4.642000E+10 1.000E+17 300 1.800E-4 1.266940365E+00 1.271717838E+00
6.813000E+10 1.000E+17 300 1.800E-4 1.270529541E+00 1.274033889E+00
1.000000E+11 1.000E+17 300 1.800E-4 1.274231705E+00 1.276797483E+00
1.468000E+11 1.000E+17 300 1.800E-4 1.278088760E+00 1.279919681E+00
2.154000E+11 1.000E+17 300 1.800E-4 1.282419553E+00 1.283561864E+00
3.162000E+11 1.000E+17 300 1.800E-4 1.286528319E+00 1.287299305E+00
4.642000E+11 1.000E+17 300 1.800E-4 1.290667357E+00 1.291267391E+00
6.813000E+11 1.000E+17 300 1.800E-4 1.294865660E+00 1.295385635E+00
1.000000E+12 1.000E+17 300 1.800E-4 1.299145850E+00 1.299733092E+00
1.468000E+12 1.000E+17 300 1.800E-4 1.303810211E+00 1.304319493E+00
2.154000E+12 1.000E+17 300 1.800E-4 1.308721303E+00 1.309144399E+00
3.162000E+12 1.000E+17 300 1.800E-4 1.313847685E+00 1.314184282E+00
4.642000E+12 1.000E+17 300 1.800E-4 1.310894622E+00 1.311122441E+00
6.813000E+12 1.000E+17 300 1.800E-4 1.319169564E+00 1.319422586E+00
1.000000E+13 1.000E+17 300 1.800E-4 1.333680693E+00 1.333939975E+00
