0.0010  2.0553E-0007
0.0119  1.7036E-0006
0.0211  2.7903E-0006
0.0318  4.7211E-0006
0.0412  6.3136E-0006
0.0512  8.4303E-0006
0.0612  1.0834E-0005
0.0711  1.3534E-0005
0.0813  1.6699E-0005
0.0912  2.0270E-0005
0.1012  2.4325E-0005
0.1112  2.9004E-0005
0.1214  3.4553E-0005
0.1314  4.0705E-0005
0.1414  4.7926E-0005
0.1514  5.6234E-0005
0.1611  6.6332E-0005
0.1710  7.7387E-0005
0.1811  9.0452E-0005
0.1911  1.0563E-0004
0.2019  1.2714E-0004
0.2111  1.4382E-0004
0.2211  1.6794E-0004
0.2310  1.9608E-0004
0.2409  2.2894E-0004
0.2510  2.6985E-0004
0.2610  3.1528E-0004
0.2708  3.7015E-0004
0.2810  4.3859E-0004
0.2909  5.1698E-0004
0.3009  6.1548E-0004
0.3110  7.3709E-0004
0.3211  8.8884E-0004
0.3312  1.0798E-0003
0.3411  1.3170E-0003
0.3511  1.6094E-0003
0.3611  1.9763E-0003
0.3710  2.4356E-0003
0.3806  3.0004E-0003
0.3902  3.6828E-0003
0.3998  4.5224E-0003
0.4101  5.6070E-0003
0.4195  6.7811E-0003
0.4301  8.2438E-0003
0.4394  9.8955E-0003
0.4503  1.1985E-0002
0.4610  1.4343E-0002
0.4714  1.6861E-0002
0.4817  1.9607E-0002
