N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.571888600E-02 1.558511000E-02 1.561305900E-02 1.572234200E-02
1.016672606E+01 1.132799000E-02 1.112813800E-02 1.107071200E-02 1.134283800E-02
1.033324570E+01 8.098166000E-03 7.882485000E-03 7.785406000E-03 7.964751000E-03
1.049996187E+01 5.749166000E-03 5.548153000E-03 5.445108000E-03 5.540242000E-03
1.066670514E+01 4.062149000E-03 3.890805000E-03 3.950168000E-03 3.848489000E-03
1.083333839E+01 2.866460000E-03 2.729540000E-03 2.755762000E-03 2.679683000E-03
1.100000000E+01 2.030011000E-03 1.926550000E-03 1.936252000E-03 1.879945000E-03
1.116672606E+01 1.452044000E-03 1.378182000E-03 1.382426000E-03 1.339972000E-03
1.133324570E+01 1.056959000E-03 1.007466000E-03 1.010277000E-03 9.838810000E-04
1.149996187E+01 7.888320000E-04 7.579190000E-04 7.595010000E-04 7.438590000E-04
1.166670514E+01 6.068210000E-04 5.889450000E-04 5.903190000E-04 5.830420000E-04
1.183333839E+01 4.817640000E-04 4.722140000E-04 4.729910000E-04 4.703960000E-04
1.200000000E+01 3.934850000E-04 3.887810000E-04 3.901200000E-04 3.890000000E-04
1.216672606E+01 3.285930000E-04 3.264820000E-04 3.261310000E-04 3.256510000E-04
1.233324570E+01 2.786240000E-04 2.777930000E-04 2.778610000E-04 2.776110000E-04
1.249996187E+01 2.383890000E-04 2.381240000E-04 2.383010000E-04 2.379170000E-04
1.266670514E+01 2.047690000E-04 2.047290000E-04 2.050330000E-04 2.050880000E-04
1.283333839E+01 1.759320000E-04 1.758830000E-04 1.762850000E-04 1.760020000E-04
1.300000000E+01 1.507060000E-04 1.509270000E-04 1.510940000E-04 1.509400000E-04
